id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_0497,cus_0036,6122,usd,succeeded,1,0,0,Payment 497,pi_0497,2026-08-30T20:00:00Z
ch_0498,cus_0013,2819,usd,succeeded,1,0,0,Payment 498,pi_0498,2026-08-26T20:00:00Z
ch_0499,cus_0009,8732,usd,succeeded,1,0,0,Payment 499,pi_0499,2026-09-22T20:00:00Z
ch_0500,cus_0043,6947,usd,succeeded,1,0,0,Payment 500,pi_0500,2026-08-10T20:00:00Z
ch_0501,cus_0038,8853,usd,succeeded,1,0,0,Payment 501,pi_0501,2026-08-26T20:00:00Z
ch_0502,cus_0005,13127,usd,succeeded,1,0,0,Payment 502,pi_0502,2026-08-31T20:00:00Z
ch_0503,cus_0007,2275,usd,succeeded,1,0,0,Payment 503,pi_0503,2026-08-03T20:00:00Z
ch_0504,cus_0017,11883,usd,succeeded,1,0,0,Payment 504,pi_0504,2026-10-02T20:00:00Z
ch_0505,cus_0035,14330,usd,succeeded,1,0,0,Payment 505,pi_0505,2026-07-24T20:00:00Z
ch_0506,cus_0016,2713,usd,succeeded,1,0,0,Payment 506,pi_0506,2026-08-10T20:00:00Z
ch_0507,cus_0019,1069,usd,succeeded,1,0,0,Payment 507,pi_0507,2026-08-13T20:00:00Z
ch_0508,cus_0005,1961,usd,succeeded,1,0,0,Payment 508,pi_0508,2026-10-07T20:00:00Z
ch_0509,cus_0012,13323,usd,succeeded,1,0,0,Payment 509,pi_0509,2026-08-09T20:00:00Z
ch_0510,cus_0027,3570,usd,succeeded,1,0,0,Payment 510,pi_0510,2026-07-21T20:00:00Z
ch_0511,cus_0043,12828,usd,succeeded,1,0,0,Payment 511,pi_0511,2026-09-22T20:00:00Z
ch_0512,cus_0021,622,usd,succeeded,1,0,0,Payment 512,pi_0512,2026-09-02T20:00:00Z
ch_0513,cus_0021,3845,usd,succeeded,1,0,0,Payment 513,pi_0513,2026-09-18T20:00:00Z
ch_0514,cus_0022,12749,usd,succeeded,1,0,0,Payment 514,pi_0514,2026-07-23T20:00:00Z
ch_0515,cus_0012,7579,usd,succeeded,1,0,0,Payment 515,pi_0515,2026-08-22T20:00:00Z
ch_0516,cus_0015,13497,usd,succeeded,1,0,0,Payment 516,pi_0516,2026-08-05T20:00:00Z
ch_0517,cus_0014,4468,usd,succeeded,1,0,0,Payment 517,pi_0517,2026-08-07T20:00:00Z
ch_0518,cus_0006,2929,usd,succeeded,1,0,0,Payment 518,pi_0518,2026-09-26T20:00:00Z
ch_0519,cus_0014,14125,usd,succeeded,1,0,0,Payment 519,pi_0519,2026-08-19T20:00:00Z
ch_0520,cus_0031,12039,usd,succeeded,1,0,0,Payment 520,pi_0520,2026-09-11T20:00:00Z
ch_0521,cus_0004,10917,usd,succeeded,1,0,0,Payment 521,pi_0521,2026-09-05T20:00:00Z
ch_0522,cus_0006,9997,usd,succeeded,1,0,0,Payment 522,pi_0522,2026-09-05T20:00:00Z
ch_0523,cus_0014,2528,usd,succeeded,1,0,0,Payment 523,pi_0523,2026-09-08T20:00:00Z
ch_0524,cus_0049,2374,usd,succeeded,1,0,0,Payment 524,pi_0524,2026-07-25T20:00:00Z
ch_0525,cus_0018,11793,usd,succeeded,1,0,0,Payment 525,pi_0525,2026-08-23T20:00:00Z
ch_0526,cus_0016,14346,usd,succeeded,1,0,0,Payment 526,pi_0526,2026-07-15T20:00:00Z
ch_0527,cus_0023,3167,usd,succeeded,1,0,0,Payment 527,pi_0527,2026-09-08T20:00:00Z
ch_0528,cus_0037,14255,usd,succeeded,1,0,0,Payment 528,pi_0528,2026-10-02T20:00:00Z
ch_0529,cus_0019,1746,usd,succeeded,1,0,0,Payment 529,pi_0529,2026-07-27T20:00:00Z
