response_id,field_id,field_type,ref,answer
brsp_00308,QwE8yZaB_fld_02,number,bp_age,83
brsp_00308,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00309,QwE8yZaB_fld_01,short_text,bp_name,Alicia Medina
brsp_00309,QwE8yZaB_fld_02,number,bp_age,84
brsp_00309,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00310,QwE8yZaB_fld_01,short_text,bp_name,Ricardo Velazquez
brsp_00310,QwE8yZaB_fld_02,number,bp_age,83
brsp_00310,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00311,QwE8yZaB_fld_01,short_text,bp_name,Carlos Cardenas
brsp_00311,QwE8yZaB_fld_02,number,bp_age,13
brsp_00311,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00312,QwE8yZaB_fld_01,short_text,bp_name,Isabel Alvarez
brsp_00312,QwE8yZaB_fld_02,number,bp_age,82
brsp_00312,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00313,QwE8yZaB_fld_01,short_text,bp_name,Ofelia Reyna
brsp_00313,QwE8yZaB_fld_02,number,bp_age,19
brsp_00313,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00314,QwE8yZaB_fld_01,short_text,bp_name,Tomas Leal
brsp_00314,QwE8yZaB_fld_02,number,bp_age,48
brsp_00314,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00315,QwE8yZaB_fld_01,short_text,bp_name,Rosa Nunez
brsp_00315,QwE8yZaB_fld_02,number,bp_age,48
brsp_00315,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00316,QwE8yZaB_fld_01,short_text,bp_name,Ignacio Leal
brsp_00316,QwE8yZaB_fld_02,number,bp_age,78
brsp_00316,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00317,QwE8yZaB_fld_01,short_text,bp_name,Alberto Solis
brsp_00317,QwE8yZaB_fld_02,number,bp_age,45
brsp_00317,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00318,QwE8yZaB_fld_01,short_text,bp_name,Pablo Valdez
brsp_00318,QwE8yZaB_fld_02,number,bp_age,7
brsp_00318,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00319,QwE8yZaB_fld_01,short_text,bp_name,Zacarias Mendoza
brsp_00319,QwE8yZaB_fld_02,number,bp_age,64
brsp_00319,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00320,QwE8yZaB_fld_01,short_text,bp_name,Tomas Zavala
brsp_00320,QwE8yZaB_fld_02,number,bp_age,9
brsp_00320,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00321,QwE8yZaB_fld_01,short_text,bp_name,Fernando Bustos
brsp_00321,QwE8yZaB_fld_02,number,bp_age,16
brsp_00321,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00322,QwE8yZaB_fld_01,short_text,bp_name,Francisca Rivera
brsp_00322,QwE8yZaB_fld_02,number,bp_age,49
brsp_00322,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00323,QwE8yZaB_fld_01,short_text,bp_name,Zoraida Guzman
brsp_00323,QwE8yZaB_fld_02,number,bp_age,23
brsp_00323,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00324,QwE8yZaB_fld_01,short_text,bp_name,Esperanza Guzman
brsp_00324,QwE8yZaB_fld_02,number,bp_age,25
brsp_00324,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00325,QwE8yZaB_fld_01,short_text,bp_name,Mario Velazquez
brsp_00325,QwE8yZaB_fld_02,number,bp_age,8
brsp_00325,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00326,QwE8yZaB_fld_01,short_text,bp_name,Pablo Dominguez
brsp_00326,QwE8yZaB_fld_02,number,bp_age,30
brsp_00326,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00327,QwE8yZaB_fld_01,short_text,bp_name,Vicky Vasquez
brsp_00327,QwE8yZaB_fld_02,number,bp_age,45
brsp_00327,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00328,QwE8yZaB_fld_01,short_text,bp_name,Pablo Medina
brsp_00328,QwE8yZaB_fld_02,number,bp_age,7
brsp_00328,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00329,QwE8yZaB_fld_01,short_text,bp_name,Nydia Marquez
brsp_00329,QwE8yZaB_fld_02,number,bp_age,38
brsp_00329,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00330,QwE8yZaB_fld_01,short_text,bp_name,Rafael Hinojosa
brsp_00330,QwE8yZaB_fld_02,number,bp_age,48
brsp_00330,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00331,QwE8yZaB_fld_01,short_text,bp_name,Laura Quintero
brsp_00331,QwE8yZaB_fld_02,number,bp_age,78
brsp_00331,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00332,QwE8yZaB_fld_01,short_text,bp_name,Nydia Valenzuela
brsp_00332,QwE8yZaB_fld_02,number,bp_age,76
brsp_00332,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00333,QwE8yZaB_fld_01,short_text,bp_name,Karla Dominguez
brsp_00333,QwE8yZaB_fld_02,number,bp_age,43
brsp_00333,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00334,QwE8yZaB_fld_01,short_text,bp_name,Enrique Mendez
brsp_00334,QwE8yZaB_fld_02,number,bp_age,68
brsp_00334,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00335,QwE8yZaB_fld_01,short_text,bp_name,Xavier Dominguez
brsp_00335,QwE8yZaB_fld_02,number,bp_age,58
brsp_00335,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00336,QwE8yZaB_fld_01,short_text,bp_name,Arturo Gallardo
brsp_00336,QwE8yZaB_fld_02,number,bp_age,28
brsp_00336,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00337,QwE8yZaB_fld_01,short_text,bp_name,Jose Rodriguez
brsp_00337,QwE8yZaB_fld_02,number,bp_age,16
brsp_00337,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00338,QwE8yZaB_fld_01,short_text,bp_name,Graciela Fuentes
brsp_00338,QwE8yZaB_fld_02,number,bp_age,11
brsp_00338,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00339,QwE8yZaB_fld_01,short_text,bp_name,Estela Delgado
brsp_00339,QwE8yZaB_fld_02,number,bp_age,78
brsp_00339,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00340,QwE8yZaB_fld_01,short_text,bp_name,Beatriz Espinoza
brsp_00340,QwE8yZaB_fld_02,number,bp_age,38
brsp_00340,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00341,QwE8yZaB_fld_01,short_text,bp_name,Antonio Tejeda
brsp_00341,QwE8yZaB_fld_02,number,bp_age,10
brsp_00341,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00342,QwE8yZaB_fld_01,short_text,bp_name,Paula Rivera
brsp_00342,QwE8yZaB_fld_02,number,bp_age,70
brsp_00342,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00343,QwE8yZaB_fld_01,short_text,bp_name,Alejandro Dominguez
brsp_00343,QwE8yZaB_fld_02,number,bp_age,66
brsp_00343,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00344,QwE8yZaB_fld_01,short_text,bp_name,Xavier Molina
brsp_00344,QwE8yZaB_fld_02,number,bp_age,8
brsp_00344,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00345,QwE8yZaB_fld_01,short_text,bp_name,Ulises Juarez
brsp_00345,QwE8yZaB_fld_02,number,bp_age,30
brsp_00345,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00346,QwE8yZaB_fld_01,short_text,bp_name,Miguel Zavala
brsp_00346,QwE8yZaB_fld_02,number,bp_age,68
brsp_00346,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00347,QwE8yZaB_fld_01,short_text,bp_name,Sofia Villanueva
brsp_00347,QwE8yZaB_fld_02,number,bp_age,18
brsp_00347,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00348,QwE8yZaB_fld_01,short_text,bp_name,Francisca Aguilar
brsp_00348,QwE8yZaB_fld_02,number,bp_age,83
brsp_00348,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00349,QwE8yZaB_fld_01,short_text,bp_name,Francisca Castillo
brsp_00349,QwE8yZaB_fld_02,number,bp_age,62
brsp_00349,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00350,QwE8yZaB_fld_01,short_text,bp_name,Magdalena Diaz
brsp_00350,QwE8yZaB_fld_02,number,bp_age,59
brsp_00350,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00351,QwE8yZaB_fld_01,short_text,bp_name,Cesar Herrera
brsp_00351,QwE8yZaB_fld_02,number,bp_age,8
brsp_00351,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00352,QwE8yZaB_fld_01,short_text,bp_name,Norma Salinas
brsp_00352,QwE8yZaB_fld_02,number,bp_age,48
brsp_00352,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00353,QwE8yZaB_fld_01,short_text,bp_name,Enrique Mendez
brsp_00353,QwE8yZaB_fld_02,number,bp_age,57
brsp_00353,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00354,QwE8yZaB_fld_01,short_text,bp_name,Ramona Luna
brsp_00354,QwE8yZaB_fld_02,number,bp_age,10
brsp_00354,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00355,QwE8yZaB_fld_01,short_text,bp_name,Mario Luna
brsp_00355,QwE8yZaB_fld_02,number,bp_age,40
brsp_00355,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00356,QwE8yZaB_fld_01,short_text,bp_name,Silvia Romero
brsp_00356,QwE8yZaB_fld_02,number,bp_age,17
brsp_00356,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00357,QwE8yZaB_fld_01,short_text,bp_name,Ramon Ibarra
brsp_00357,QwE8yZaB_fld_02,number,bp_age,33
brsp_00357,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00358,QwE8yZaB_fld_01,short_text,bp_name,Imelda Medina
brsp_00358,QwE8yZaB_fld_02,number,bp_age,23
brsp_00358,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00359,QwE8yZaB_fld_01,short_text,bp_name,Emilio Flores
brsp_00359,QwE8yZaB_fld_02,number,bp_age,42
brsp_00359,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00360,QwE8yZaB_fld_01,short_text,bp_name,David Solis
brsp_00360,QwE8yZaB_fld_02,number,bp_age,32
brsp_00360,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00361,QwE8yZaB_fld_01,short_text,bp_name,Paula Reyna
brsp_00361,QwE8yZaB_fld_02,number,bp_age,9
brsp_00361,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00362,QwE8yZaB_fld_01,short_text,bp_name,Graciela Quintero
brsp_00362,QwE8yZaB_fld_02,number,bp_age,18
brsp_00362,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00363,QwE8yZaB_fld_01,short_text,bp_name,Ana Ortega
brsp_00363,QwE8yZaB_fld_02,number,bp_age,77
brsp_00363,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00364,QwE8yZaB_fld_01,short_text,bp_name,Silvia Zamora
brsp_00364,QwE8yZaB_fld_02,number,bp_age,47
brsp_00364,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00365,QwE8yZaB_fld_01,short_text,bp_name,Beatriz Rocha
brsp_00365,QwE8yZaB_fld_02,number,bp_age,59
brsp_00365,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00366,QwE8yZaB_fld_01,short_text,bp_name,Nestor Montez
brsp_00366,QwE8yZaB_fld_02,number,bp_age,55
brsp_00366,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00367,QwE8yZaB_fld_01,short_text,bp_name,Imelda Aguilar
brsp_00367,QwE8yZaB_fld_02,number,bp_age,57
brsp_00367,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00368,QwE8yZaB_fld_01,short_text,bp_name,Herlinda Santos
brsp_00368,QwE8yZaB_fld_02,number,bp_age,9
brsp_00368,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00369,QwE8yZaB_fld_01,short_text,bp_name,Lucia Aguilar
brsp_00369,QwE8yZaB_fld_02,number,bp_age,52
brsp_00369,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00370,QwE8yZaB_fld_01,short_text,bp_name,Yuri Soto
brsp_00370,QwE8yZaB_fld_02,number,bp_age,17
brsp_00370,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00371,QwE8yZaB_fld_01,short_text,bp_name,Miguel Tejeda
brsp_00371,QwE8yZaB_fld_02,number,bp_age,81
brsp_00371,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00372,QwE8yZaB_fld_01,short_text,bp_name,Cesar Villalobos
brsp_00372,QwE8yZaB_fld_02,number,bp_age,6
brsp_00372,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00373,QwE8yZaB_fld_01,short_text,bp_name,Elena Rios
brsp_00373,QwE8yZaB_fld_02,number,bp_age,40
brsp_00373,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00374,QwE8yZaB_fld_01,short_text,bp_name,Ulises Cervantes
brsp_00374,QwE8yZaB_fld_02,number,bp_age,34
brsp_00374,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00375,QwE8yZaB_fld_01,short_text,bp_name,Rafael Rodriguez
brsp_00375,QwE8yZaB_fld_02,number,bp_age,18
brsp_00375,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
brsp_00376,QwE8yZaB_fld_01,short_text,bp_name,Emilio Hinojosa
brsp_00376,QwE8yZaB_fld_02,number,bp_age,63
brsp_00376,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00377,QwE8yZaB_fld_01,short_text,bp_name,Silvia Vargas
brsp_00377,QwE8yZaB_fld_02,number,bp_age,12
brsp_00377,QwE8yZaB_fld_03,multiple_choice,bp_sess,Saturday
brsp_00378,QwE8yZaB_fld_01,short_text,bp_name,Jaime Cervantes
brsp_00378,QwE8yZaB_fld_02,number,bp_age,56
brsp_00378,QwE8yZaB_fld_03,multiple_choice,bp_sess,Thursday
grsp_00379,RsT9uAbC_fld_01,short_text,grief_name,Alejandro Montez
grsp_00379,RsT9uAbC_fld_02,multiple_choice,grief_type,Child
grsp_00379,RsT9uAbC_fld_03,date,grief_date,2020-11-19
grsp_00379,RsT9uAbC_fld_04,multiple_choice,grief_contact,Phone
grsp_00380,RsT9uAbC_fld_01,short_text,grief_name,Felipe Bustos
grsp_00380,RsT9uAbC_fld_02,multiple_choice,grief_type,Other
grsp_00380,RsT9uAbC_fld_03,date,grief_date,2024-11-26
grsp_00380,RsT9uAbC_fld_04,multiple_choice,grief_contact,Phone
grsp_00381,RsT9uAbC_fld_01,short_text,grief_name,Mario Ochoa
grsp_00381,RsT9uAbC_fld_02,multiple_choice,grief_type,Child
grsp_00381,RsT9uAbC_fld_03,date,grief_date,2023-02-03
grsp_00381,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00382,RsT9uAbC_fld_01,short_text,grief_name,Lucia Santos
grsp_00382,RsT9uAbC_fld_02,multiple_choice,grief_type,Spouse
grsp_00382,RsT9uAbC_fld_03,date,grief_date,2025-05-17
grsp_00382,RsT9uAbC_fld_04,multiple_choice,grief_contact,Phone
grsp_00383,RsT9uAbC_fld_01,short_text,grief_name,Nestor Jimenez
grsp_00383,RsT9uAbC_fld_02,multiple_choice,grief_type,Spouse
grsp_00383,RsT9uAbC_fld_03,date,grief_date,2024-02-24
grsp_00383,RsT9uAbC_fld_04,multiple_choice,grief_contact,Email
grsp_00384,RsT9uAbC_fld_01,short_text,grief_name,Roberto Molina
grsp_00384,RsT9uAbC_fld_02,multiple_choice,grief_type,Other
grsp_00384,RsT9uAbC_fld_03,date,grief_date,2023-11-21
grsp_00384,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00385,RsT9uAbC_fld_01,short_text,grief_name,Josefina Villareal
grsp_00385,RsT9uAbC_fld_02,multiple_choice,grief_type,Child
grsp_00385,RsT9uAbC_fld_03,date,grief_date,2024-10-15
grsp_00385,RsT9uAbC_fld_04,multiple_choice,grief_contact,Email
grsp_00386,RsT9uAbC_fld_01,short_text,grief_name,Yolanda Cardenas
grsp_00386,RsT9uAbC_fld_02,multiple_choice,grief_type,Spouse
grsp_00386,RsT9uAbC_fld_03,date,grief_date,2024-09-18
grsp_00386,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00387,RsT9uAbC_fld_01,short_text,grief_name,Ofelia Fuentes
grsp_00387,RsT9uAbC_fld_02,multiple_choice,grief_type,Child
grsp_00387,RsT9uAbC_fld_03,date,grief_date,2023-06-05
grsp_00387,RsT9uAbC_fld_04,multiple_choice,grief_contact,Email
grsp_00388,RsT9uAbC_fld_01,short_text,grief_name,Leo Bustos
grsp_00388,RsT9uAbC_fld_02,multiple_choice,grief_type,Other
grsp_00388,RsT9uAbC_fld_03,date,grief_date,2024-01-10
grsp_00388,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00389,RsT9uAbC_fld_01,short_text,grief_name,Fernando Flores
grsp_00389,RsT9uAbC_fld_02,multiple_choice,grief_type,Child
grsp_00389,RsT9uAbC_fld_03,date,grief_date,2024-04-22
grsp_00389,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00390,RsT9uAbC_fld_01,short_text,grief_name,Nestor Hinojosa
grsp_00390,RsT9uAbC_fld_02,multiple_choice,grief_type,Child
grsp_00390,RsT9uAbC_fld_03,date,grief_date,2021-08-23
grsp_00390,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00391,RsT9uAbC_fld_01,short_text,grief_name,Imelda Diaz
grsp_00391,RsT9uAbC_fld_02,multiple_choice,grief_type,Child
grsp_00391,RsT9uAbC_fld_03,date,grief_date,2025-03-28
grsp_00391,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00392,RsT9uAbC_fld_01,short_text,grief_name,Paula Velazquez
grsp_00392,RsT9uAbC_fld_02,multiple_choice,grief_type,Child
grsp_00392,RsT9uAbC_fld_03,date,grief_date,2022-04-19
grsp_00392,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00393,RsT9uAbC_fld_01,short_text,grief_name,Dolores Perez
grsp_00393,RsT9uAbC_fld_02,multiple_choice,grief_type,Parent
grsp_00393,RsT9uAbC_fld_03,date,grief_date,2024-08-11
grsp_00393,RsT9uAbC_fld_04,multiple_choice,grief_contact,Phone
grsp_00394,RsT9uAbC_fld_01,short_text,grief_name,Graciela Santos
grsp_00394,RsT9uAbC_fld_02,multiple_choice,grief_type,Child
grsp_00394,RsT9uAbC_fld_03,date,grief_date,2020-09-24
grsp_00394,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00395,RsT9uAbC_fld_01,short_text,grief_name,Miguel Paredes
grsp_00395,RsT9uAbC_fld_02,multiple_choice,grief_type,Parent
grsp_00395,RsT9uAbC_fld_03,date,grief_date,2024-11-14
grsp_00395,RsT9uAbC_fld_04,multiple_choice,grief_contact,Phone
grsp_00396,RsT9uAbC_fld_01,short_text,grief_name,Jaime Soto
grsp_00396,RsT9uAbC_fld_02,multiple_choice,grief_type,Spouse
grsp_00396,RsT9uAbC_fld_03,date,grief_date,2022-05-26
grsp_00396,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00397,RsT9uAbC_fld_01,short_text,grief_name,Pablo Montez
grsp_00397,RsT9uAbC_fld_02,multiple_choice,grief_type,Parent
grsp_00397,RsT9uAbC_fld_03,date,grief_date,2020-08-14
grsp_00397,RsT9uAbC_fld_04,multiple_choice,grief_contact,Email
grsp_00398,RsT9uAbC_fld_01,short_text,grief_name,Blanca Uribe
grsp_00398,RsT9uAbC_fld_02,multiple_choice,grief_type,Child
grsp_00398,RsT9uAbC_fld_03,date,grief_date,2025-03-21
grsp_00398,RsT9uAbC_fld_04,multiple_choice,grief_contact,Email
grsp_00399,RsT9uAbC_fld_01,short_text,grief_name,Elena Bustos
grsp_00399,RsT9uAbC_fld_02,multiple_choice,grief_type,Parent
grsp_00399,RsT9uAbC_fld_03,date,grief_date,2024-05-08
grsp_00399,RsT9uAbC_fld_04,multiple_choice,grief_contact,Phone
grsp_00400,RsT9uAbC_fld_01,short_text,grief_name,Oscar Paredes
grsp_00400,RsT9uAbC_fld_02,multiple_choice,grief_type,Spouse
grsp_00400,RsT9uAbC_fld_03,date,grief_date,2023-01-23
grsp_00400,RsT9uAbC_fld_04,multiple_choice,grief_contact,WhatsApp
grsp_00401,RsT9uAbC_fld_01,short_text,grief_name,Ben Ruiz
grsp_00401,RsT9uAbC_fld_02,multiple_choice,grief_type,Parent
grsp_00401,RsT9uAbC_fld_03,date,grief_date,2024-01-10
grsp_00401,RsT9uAbC_fld_04,multiple_choice,grief_contact,Email
prsp_00402,SvW0xBcD_fld_01,short_text,pc_name,Sofia Jimenez
prsp_00402,SvW0xBcD_fld_02,email,pc_email,alejandro.molina@gmail.com
prsp_00402,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-7924
prsp_00402,SvW0xBcD_fld_04,multiple_choice,pc_freq,As Needed
prsp_00403,SvW0xBcD_fld_01,short_text,pc_name,Isabel Padilla
prsp_00403,SvW0xBcD_fld_02,email,pc_email,leo.cervantes@gmail.com
prsp_00403,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-6081
prsp_00403,SvW0xBcD_fld_04,multiple_choice,pc_freq,Weekly
prsp_00404,SvW0xBcD_fld_01,short_text,pc_name,Ximena Zuniga
prsp_00404,SvW0xBcD_fld_02,email,pc_email,wilfredo.zavala@gmail.com
prsp_00404,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-2397
prsp_00404,SvW0xBcD_fld_04,multiple_choice,pc_freq,As Needed
prsp_00405,SvW0xBcD_fld_01,short_text,pc_name,Rosalinda Hinojosa
prsp_00405,SvW0xBcD_fld_02,email,pc_email,blanca.zuniga@gmail.com
prsp_00405,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-8374
prsp_00405,SvW0xBcD_fld_04,multiple_choice,pc_freq,As Needed
prsp_00406,SvW0xBcD_fld_01,short_text,pc_name,Arturo Munoz
prsp_00406,SvW0xBcD_fld_02,email,pc_email,nydia.pena@gmail.com
prsp_00406,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-1221
prsp_00406,SvW0xBcD_fld_04,multiple_choice,pc_freq,Weekly
prsp_00407,SvW0xBcD_fld_01,short_text,pc_name,Leo Paredes
prsp_00407,SvW0xBcD_fld_02,email,pc_email,diana.alvarez@gmail.com
prsp_00407,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-5497
prsp_00407,SvW0xBcD_fld_04,multiple_choice,pc_freq,Weekly
prsp_00408,SvW0xBcD_fld_01,short_text,pc_name,Rosa Solis
prsp_00408,SvW0xBcD_fld_02,email,pc_email,hector.landeros@gmail.com
prsp_00408,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-3166
prsp_00408,SvW0xBcD_fld_04,multiple_choice,pc_freq,Daily
prsp_00409,SvW0xBcD_fld_01,short_text,pc_name,Magdalena Ortiz
prsp_00409,SvW0xBcD_fld_02,email,pc_email,victor.aguilar@gmail.com
prsp_00409,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-1396
prsp_00409,SvW0xBcD_fld_04,multiple_choice,pc_freq,As Needed
prsp_00410,SvW0xBcD_fld_01,short_text,pc_name,Miguel Reyna
prsp_00410,SvW0xBcD_fld_02,email,pc_email,kevin.villanueva@gmail.com
prsp_00410,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-1332
prsp_00410,SvW0xBcD_fld_04,multiple_choice,pc_freq,Daily
prsp_00411,SvW0xBcD_fld_01,short_text,pc_name,Manuel Espinoza
prsp_00411,SvW0xBcD_fld_02,email,pc_email,ramona.juarez@gmail.com
prsp_00411,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-7670
prsp_00411,SvW0xBcD_fld_04,multiple_choice,pc_freq,Daily
prsp_00412,SvW0xBcD_fld_01,short_text,pc_name,Adela Ibarra
prsp_00412,SvW0xBcD_fld_02,email,pc_email,ofelia.chavez@gmail.com
prsp_00412,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-4270
prsp_00412,SvW0xBcD_fld_04,multiple_choice,pc_freq,As Needed
prsp_00413,SvW0xBcD_fld_01,short_text,pc_name,Lucia Romero
prsp_00413,SvW0xBcD_fld_02,email,pc_email,vicky.juarez@gmail.com
prsp_00413,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-9562
prsp_00413,SvW0xBcD_fld_04,multiple_choice,pc_freq,Weekly
prsp_00414,SvW0xBcD_fld_01,short_text,pc_name,Lucia Trevino
prsp_00414,SvW0xBcD_fld_02,email,pc_email,graciela.uribe@gmail.com
prsp_00414,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-1017
prsp_00414,SvW0xBcD_fld_04,multiple_choice,pc_freq,As Needed
prsp_00415,SvW0xBcD_fld_01,short_text,pc_name,Juan Juarez
prsp_00415,SvW0xBcD_fld_02,email,pc_email,elena.zuniga@gmail.com
prsp_00415,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-4691
prsp_00415,SvW0xBcD_fld_04,multiple_choice,pc_freq,As Needed
prsp_00416,SvW0xBcD_fld_01,short_text,pc_name,Yuri Gallardo
prsp_00416,SvW0xBcD_fld_02,email,pc_email,arturo.rodriguez@gmail.com
prsp_00416,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-9248
prsp_00416,SvW0xBcD_fld_04,multiple_choice,pc_freq,As Needed
prsp_00417,SvW0xBcD_fld_01,short_text,pc_name,Francisca Soto
prsp_00417,SvW0xBcD_fld_02,email,pc_email,karla.jimenez@gmail.com
prsp_00417,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-1340
prsp_00417,SvW0xBcD_fld_04,multiple_choice,pc_freq,As Needed
prsp_00418,SvW0xBcD_fld_01,short_text,pc_name,Ximena Fuentes
prsp_00418,SvW0xBcD_fld_02,email,pc_email,felipe.mendoza@gmail.com
prsp_00418,SvW0xBcD_fld_03,phone_number,pc_phone,+1 (915) 555-2514
prsp_00418,SvW0xBcD_fld_04,multiple_choice,pc_freq,As Needed
prsp_00419,SvW0xBcD_fld_01,short_text,pc_name,Daniel Munoz
prsp_00419,SvW0xBcD_fld_02,email,pc_email,roberto.padilla@gmail.com
