id,subject,from_name,from_address,to_name,to_address,body_preview,content_type,is_read,importance,received_date
OMSikqogc2gvd4c2q1o03wo75zfq18odtuy45kiwisjqpj59ljegx139trjqh64kxb7u90w1b7bai6k25laaileg9db,Game Studies - reading for Week 14,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 14 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,high,2026-10-05 01:07:14
OMSg4eh4jtgy7anl0lptvokfl34g7melicco3sfal3o0hsd1z17zd5z2bco0sp7,FW: Alumni - Longshadow Games coffee chat,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Rowan Klaassen would love to meet you at the Cascadia Indie Showcase. Booth 47.,HTML,True,normal,2026-10-07 08:29:43
OMSds6mpn61e2xdlt0uwza1z6jye0eds0nk6q2ygk7qmjw2oabtcmcfl849oj1dovwt9opgzejushgpif807g3q5kfwvosgj86gah19gtesw68wbyeglg6gp0com2q62mwqvovap74d1ztcm,Guest Critique RSVP - Owen Vitale,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Owen Vitale will visit the Interaction Studio.,HTML,True,normal,2026-10-11 02:28:50
OMS0e8nzgkp93z,RE: Thesis check-in and vertical slice plan,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Angela - the vertical slice pacing looks good. Bring your Ch2→Ch3 boundary notes to office hours.,HTML,True,high,2026-10-11 12:45:20
OMSihbky2b,RE: Thesis check-in and vertical slice plan,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Angela - the vertical slice pacing looks good. Bring your Ch2→Ch3 boundary notes to office hours.,HTML,False,normal,2026-10-14 06:47:41
OMSj32i0r8ee01l63u46,FW: Registrar - Winter registration window opens Nov 3,Diego Alarcon,diego.alarcon@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Registration windows are staggered by class year. Seniors: Nov 3, 9:00 AM PT.",HTML,False,normal,2026-10-14 17:40:46
OMShvpcjpjgas1ucdpw7kzjr7n3ctswoqzt29zyuvxbyjygjndqtyq8oykoeepthlh79h292ewb6n1ms3487938j5pg72cwmhwnfi6pqd7gc6zrgiuhpgv3yp9bxp2zj1rsphvafdngjepmrzmset9eaz5na21vq35mdr420t55vu3zghnydbo5aksysztba1hubbigft,Studio share - feedback wanted,Seren Ivanov,seren.ivanov@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-10-15 01:41:48
OMSzwdjpxjvtpxb9gqi36cktiabkqclgssa1teoypkgoacv7is2cpw171ed1cddsrkzui33h0bfv8693xjkb9bhbq37crhzp3spc5hqyijipl6yvvygh8q6if7ko2c1l,Guest Critique RSVP - Miles Aoki,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Miles Aoki will visit the Interaction Studio.,HTML,True,normal,2026-10-20 18:00:51
OMSpfbmxar3fvmo4etqoyac1lo9fu8l0vzu0e2ydkx2who7eu2cp6tyk9tfo89fm5s0sy01o3xshz5101qkixsz0hk18zjun34fscu4jh48zec1l221djyyh259gy6etejqm09r,Guest Critique RSVP - Nour Haddad,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Nour Haddad will visit the Interaction Studio.,HTML,False,normal,2026-10-22 12:32:26
OMSbmgt54jftb0pzs3kvwbvqan7m6ehd2crctuws3ahokv545hk5vkooxoewugpo58cmcg49fl495egblt9pt3r0k5i4j952hvg4q8qd49lqb82biizcmmc4hwpnwxhi6d4cumsh,Guest Critique RSVP - Nour Haddad,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Nour Haddad will visit the Interaction Studio.,HTML,True,normal,2026-10-22 23:56:00
OMS038gilyv544677o9ruf0e6bzit4v1ftfjrcqhc8k26rujj3dxj5oqtcbqog2njbe95t1hauzg26dghq35wa8a8evfpw51brl4tlfb4nhpqvgtoa3wbg1eliqsfdaythf4pl6v0bc9t5s21ftt55odis9l6fw2pw4iygodqy32zddoimtd6sxhkj8q3zmq9pmshh0g7dw0cwx13c,Studio share - feedback wanted,Rohan Yang,rohan.yang@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-10-23 05:01:19
OMSw51vly7hpfvuehu6wt62i54mtkuy7h167q0njruyf6ff400t177fqvkxw1q4kh7w2f79ai5n9xrr4xp1yasqrk7q981hxm5lbyq1ktnhgxkz3bxfoxzc34ajn5in9cw7fez28qk7csv0po1nsa,Cascadia Indie Showcase - Booth logistics,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Load-in Nov 8 at 12 PM. Booth 47, main floor west. Please confirm power drop request.",HTML,False,normal,2026-10-23 10:24:52
OMSl7ncd4hmznwqcdov5iw34yl37f8w78ck9jauf749utb1l1e5rjzlke81a7e13yuz3g6810wzielicno2pty2vrayordbz4tks6gzwu86ykmrc1j594wsus,Guest Critique RSVP - Rowan Klaassen,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Rowan Klaassen will visit the Interaction Studio.,HTML,False,normal,2026-10-23 16:31:06
OMS4njf5o354g4ljz5xhsrhhwekb2z9vt79z9nsl0kno8j713yh2j33wkeieu63yufce1lujm5keoxsv6py3fa6ilx5yqzx0s9zks5af7x9yldlbn2v6l2a185zr26xcngk4ue06lhk73icrn9jp,Cascadia Indie Showcase - Booth logistics,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Load-in Nov 8 at 12 PM. Booth 47, main floor west. Please confirm power drop request.",HTML,True,normal,2026-10-25 05:24:18
OMS33e8s8wqyg2h04c83pwpyxghoke4yrhamo1dtek83dsf388kazjtxmb,FW: Alumni - Longshadow Games coffee chat,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Rowan Klaassen would love to meet you at the Cascadia Indie Showcase. Booth 47.,HTML,False,normal,2026-10-26 19:06:47
OMS3nq0oe82q1au2u94r3t5ifnfpp2o6yjaudukc5p6tnx846k0gg3yef0izsg0c34274ledl4u5nuiymglhnb6y0xiho7hngxqhbwtsz2htl7g7wl5kgecbegqrvitxfla028at0jf7ya3fs4r0xazv6q7cgox7r4fuqdbfidqea70z0p9,Show a friend around the Showcase?,Livia Okonkwo,livia.okonkwo@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-10-27 03:04:27
OMS6ny9p9yfcutte7en0pkz9pvwyhp7xzpra8e6pukofr6k44nu5gzrgvhmj8v90drkqrxarwn3pp1if4az5gc16mtcg7f4cfshkouq3cskty6jqh2fyksatqd5ooy2i9,Guest Critique RSVP - Miles Aoki,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Miles Aoki will visit the Interaction Studio.,HTML,True,high,2026-10-27 10:47:31
OMSg2i0e3rxmdhru88a2h9wckbpz6l1ju2z5vux4n0e2puse1yvvbdn1f15uyzlv6sa7r3qk54phbpmbendwv38l3zyk4tr7fhxw71tjo0papjs2a5af2xekhpm9v3eqfu60wp3rkg1a80auxwpyze8pz33cifp0b7uy7znt8j8x51ywmn2ryvva0s4azitm0xweu28hqvpavuo,Ride to the Convention Center Nov 8?,Ian Krueger,ian.krueger@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,normal,2026-10-27 18:14:33
OMS1f7jmfzjhm4e9pd77dd30zbjoyz36azuol9d9ca5,FW: Library - Media Services request received,Silas Grant,silas.grant@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,We received your request for the Wacom loaner. Available for pickup at the desk.,HTML,False,normal,2026-10-29 21:19:56
OMSndssdr337hjmwi4rrroyzz77kw0s0f1yd3eckgxgcy1fgv4usfz12u800mltjwirqo6yx30pqoiqbiiv1ogijdhirgvysw9ucrifpkh48bcjcjuz3dwvseoy,Guest Critique RSVP - Sana Bhatt,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Sana Bhatt will visit the Interaction Studio.,HTML,True,normal,2026-10-31 20:20:44
OMSp1qbe76f3t093qo214dttdgx48xlek6hge,FW: IT - Multi-factor authentication rollout,Alan Wickham,alan.wickham@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,CID email will require MFA starting Nov 1. Enrollment link inside.,HTML,False,normal,2026-11-02 05:28:22
OMSlkk1rtvbbornlxaqp2zhht2zfuw6om5um6q08xtipwlt5m9fc2msk48bfcq,FW: Alumni - Longshadow Games coffee chat,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Rowan Klaassen would love to meet you at the Cascadia Indie Showcase. Booth 47.,HTML,False,high,2026-11-05 15:44:14
OMSq8v5m32ovv4aiqe29f8tu8b0k2wlmyvqwcg2t2k61qfsaxta1lsmd66stz,FW: Alumni - Longshadow Games coffee chat,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Rowan Klaassen would love to meet you at the Cascadia Indie Showcase. Booth 47.,HTML,True,low,2026-11-06 19:58:34
OMScip8h4ou8o9x6a10rtxo19iijy8ka60b79cvwps47aka1p1hih5c8ok26leng4kpgpjaw6fg,Thesis Studio - reading for Week 12,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 12 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-11-07 05:58:58
OMS0dlj7fd2l2nndlaopugs4x,FW: Financial Aid - 2027 FAFSA reminder,Bethany Chen,bethany.chen@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder to complete the 2027-2028 FAFSA before the state priority date.,HTML,False,normal,2026-11-07 23:14:20
OMS2f5u7gdgh514sam4xz8uobd5udyr75pa4qs325vn14smtc7z7g1y2lqb9458b2uvc5ay6p5ayqhi4vzy92mjtas3672fsw7druaf89q361fh6dtxmfkm401hykej186nhnfaw8breem42w,Guest Critique RSVP - Owen Vitale,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Owen Vitale will visit the Interaction Studio.,HTML,True,normal,2026-11-08 13:25:59
OMSxmqi136xxr164vkme63,FW: Registrar - Winter registration window opens Nov 3,Diego Alarcon,diego.alarcon@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Registration windows are staggered by class year. Seniors: Nov 3, 9:00 AM PT.",HTML,True,normal,2026-11-09 12:21:33
OMSf5lmbl9b0hmw1ohen53ycfunl1bih30gmb9ruudfgbw42qvt4uc9th4p1d5hhfclua5infckr3fxm67boza36c2maswiru60egxb3iwlr7hb9ki1oz26mf4r7jy2nc69rlw7pmvojud20g56tfebcxxclqux0yixsfscc5a6kcotltg1j4c1s69n8h60zo6pzap0kykalhnv79k6bbg7wh,Studio share - feedback wanted,Dmitri Sison,dmitri.sison@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-11-11 15:29:35
OMSdu555ipdlmcx57ckf7snkpzm2ewhmt8umr0uc367a4lvqjgmp5kb6mihw37an8meoe8a8xprovg4sq2fji5bgyxhhqszmlacfxbwi4e2vs4tw085xh4xdru6z8xaxukgl3hlii2oh640pq054skvx7oay05ssxo2xi30g414zurfdbsaotwxb4,Studio share - feedback wanted,Vincent Ye,vincent.ye@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-11-12 17:22:11
OMSezshodjzfri7cncy0qbf0irpekkwk6n86bli098a49kdi,Career Services - Portfolio review slot confirmation,Sarah Nikaido,sarah.nikaido@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Confirming your Sep 24 slot with the Career Studio.,HTML,False,high,2026-11-12 18:19:30
OMSzocm441czfkujotx5q9bq77vu946wtm6lp0ebpws2s0zgl87n6pmjo6g1hac3q3fxcxjz2zz7fzvtt2lwwpufxu3tr5fedg776z54vzmu3ymqhu0m6evwny2quz1muezkm330u98t7vl7s05v2j1niuulwd0enj2gvg7svt3q8o83hp1ewxyadjkd86u0cs18peejx5,Coffee before critique?,Ari Rivera,ari.rivera@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,low,2026-11-13 01:41:51
OMScq3y21ygxq4mymptmpkbxqj4j7s5sbzzoqr3upu7d2iykldondzzwhv08uk05aailoziwjlagx6,Game Studies - reading for Week 1,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 1 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-11-14 08:53:42
OMSa7b25bxfk7kzcd5lkxf4kd2vtjt2kus6tzhm5juti9sw,FW: Library - Media Services request received,Silas Grant,silas.grant@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,We received your request for the Wacom loaner. Available for pickup at the desk.,HTML,True,normal,2026-11-15 00:14:13
OMSx759r54v3vy8ps0z5ol7j9519xr5ruqa3wr15m3y8drqeno5w4fuisz9i3iyow07u0etgyw77gxrm1kqz98zfgqc8kdw28graxvgqy12at9cog,Guest Critique RSVP - Fen Zhao,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Fen Zhao will visit the Interaction Studio.,HTML,True,normal,2026-11-15 13:49:02
OMS534so9w050kjk1xqwb1e2ysyjkereleu,FW: IT - Multi-factor authentication rollout,Alan Wickham,alan.wickham@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,CID email will require MFA starting Nov 1. Enrollment link inside.,HTML,True,normal,2026-11-16 14:28:16
OMShlbsyzfj6r28upznnkqqmunx3js5g8xm712sx4okiiy7v11d7jtl9j7gopq9xcw0f0d7xsbon8b9wl0qo567i6l44ga5hwxr5h2x9jqoeok1ymz8nt,Guest Critique RSVP - Marla Sundstrom,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Marla Sundstrom will visit the Interaction Studio.,HTML,True,low,2026-11-16 16:40:18
OMS9wfzg8dqvzkpjyyct95xdegojmxfmj8z9wvck65zs2nciedwx8bsdnyzz8og2eow4gx5b3sf5hp5oqwv5q9n819jg2q5bcu7gzbjx3pb85n8j7z8mbum1gshllhzhmrxagajd7blddr6l6qjymm53ushi4hb2h5lr1tkhufyllcl2u6,Post-crit dinner tonight?,Vera Yousef,vera.yousef@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-11-17 00:22:03
OMSe,RE: Thesis check-in and vertical slice plan,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Angela - the vertical slice pacing looks good. Bring your Ch2→Ch3 boundary notes to office hours.,HTML,True,normal,2026-11-17 20:40:29
OMSy3bc4ju16vopyppidkyyjjht7ajk34h6yomdital07i4oxbunobvaqqj6kq15s2iurlktzgbemps7zfosxtnji79aq61d0nj8iuglu5soe0i8jzedtbpnp5ij57hae1vu247v2uys0pm7hqxr4ny7sbi0pdk70v5,Ride to the Convention Center Nov 8?,Chi Shah,chi.shah@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-11-18 23:08:01
OMS90ybcx6z3m0qo18vwame141gngqvbjufkh5mb9p1yqwloy1y5ic8601n,FW: Alumni - Longshadow Games coffee chat,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Rowan Klaassen would love to meet you at the Cascadia Indie Showcase. Booth 47.,HTML,False,normal,2026-11-20 00:08:41
OMS0vf2ptnfvk9fkggzaulij8llhizipv96h6lpffy05dqkojip8s895mo7n4paqcn3ji9ra3nkww2il8a6g4xx1jly0veb7g3r8w9pyn8nz17q55jtavzmy9b6x2zh11cs5ysyve5ly0nl7jvgf2mvgv0pw69n5h3265lhz10ke0,Notes from Wed studio,Freya Dixon,freya.dixon@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-11-22 01:12:15
OMSfi8gldeoxvmfigahpp3rba835d9ri6qicbngv3lazg1v735ummrqh8ekc2loxk4xplm82x0v1tlb8an78qkg1429jvnbl0f87cnp1,Capstone Prep - deliverable for Week 13,Hana Ito,hana.ito@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 13 deliverable. Post to the shared studio thread by Sunday evening.,HTML,False,normal,2026-11-24 04:44:38
OMS6pir68fpizyolrj7tvj311vizpfa66z55e9szejgw8loswtos87meqy9n3jkqlmim3w0668kjd80w0d3wvi0g9dvzi0hav70r8gt3c3ok6aic7k2544nvdo9x74o93e5nncc8zvwxvuxevi1mu7ovqtymn0fgqol72cdefnziyuuks020z6sdrgwfhf2cthy0q7rfe2455n,Post-crit dinner tonight?,Yara Soto,yara.soto@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,normal,2026-11-27 00:48:21
OMSg9zmie0alg0709mn1fq1orf0gph5ve77genyiflqow4c1nr8uluyx1u9o8kq7ghf9oh4h6n04e9f5nu5zil0ii4gb68ok7ion9tjbs,Capstone Prep - deliverable for Week 14,Hana Ito,hana.ito@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 14 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-11-27 21:27:50
OMS9haj0d3cvorb7g3surbtp0z6kckua123gp7t9tfn5rc6elg9dympj0,FW: Alumni - Longshadow Games coffee chat,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Rowan Klaassen would love to meet you at the Cascadia Indie Showcase. Booth 47.,HTML,True,normal,2026-11-29 22:07:12
OMSa8amkacj2qvge5xzagoo9yrdrc63mkuls41dj47hz1ijb7hjic0y3pwptd3i1iid2u42rtr36cux71wklrxoqtnvwj97z0pssf3w697bpu5xgcl7u54m7kg5ev7h1ygz5tnr1l1vovbs80x56w23kdc9a2ego,Cascadia Indie Showcase - Booth logistics,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Load-in Nov 8 at 12 PM. Booth 47, main floor west. Please confirm power drop request.",HTML,True,normal,2026-12-01 01:03:56
OMSa4po2qftz1z3lx8hbx69y2hqv6c7kzdqw0vviidao60bpvqfsc3t7cwdyx077jhpmn6856nio0irodtljyyqfes7sbu1e9xp5z1eii45yv2c7rdtydlct98m3cknhnprd37enp2p65dofv7gnlwon2gdlyduaq1pzbqeg89dx0zdub0u2okxtrxw,Ride to the Convention Center Nov 8?,Sunil Vo,sunil.vo@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,normal,2026-12-02 13:23:57
OMSwm93ssajv2h4v4qkub6lezdbd55h3wxdoasyl2bftxgtlqveqk28w3ew0rq07o34jrt4i4hgzhrlsbz4z3hog4kzqqak1bk1,Capstone Prep - deliverable for Week 8,Hana Ito,hana.ito@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 8 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-12-02 14:18:55
OMSymyle2fzzfk69qquzuq8z8aanfzp7y1rnj534ogviob5rj467tnfvguppwp2wowtidqxoofaedvrs9bhkzp8gypqpavfcd34x2h55k9xeocmyh182mlujsx0f7hd20uwgfkfhfr23nkbneaqj92mjqv3symv8urep5h31opqpbwdf1ubam9lk5517kmge5tibbm0foq5jpewtm8a9vlc2bmstbi,Anyone have the Ch3 reading PDF?,Nadia Nguyen,nadia.nguyen@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-12-02 20:44:38
OMSibqvoq4dfm1457lx82kvx2lbudy6xwqtayyem9b6fbxjiwrx7be0oj787xx4oqrjf1yex6mebcz7l5dklcrxuixdfj472g4tw4yv0lcm78xi8c704lnwk6vp51u06xu9ywmjtenb9y4hz8b5bz3erw3yl2cyvyayoqnio,Coffee before critique?,Ari Barnes,ari.barnes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-12-03 15:35:34
OMSfpbkn8anu83cflf7w0axlo4usi2lc4exmjlql0c2l8ntknrgyv67wvr992cgrea8z4xj92ptkte6qdbiv934czheo1tlhkdlf9anl3ydvzknpwypipcfe2d96trf8jyb0tmgiw7nj4b2mwx5x918m6rwsj6wi00dh19ibw6vaiqshg7bdctivh3qrc03o,Portfolio print advice,Jamal Slater,jamal.slater@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-12-04 02:09:02
OMS3f7wz920fcp569,FW: Registrar - Winter registration window opens Nov 3,Diego Alarcon,diego.alarcon@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Registration windows are staggered by class year. Seniors: Nov 3, 9:00 AM PT.",HTML,True,normal,2026-12-04 09:08:34
OMSg8lcygm3xb015k6q68r03gixkc6zdpfvnw41klm8cols7i6xejjuald0irmgiycdl41oxa38phqyie2d8314wyws07kvqi8idaf7y5q7flo9gzhse7dmqjcxuehddwokr2s7st9qjp6qhd6ewmcz74ezysfvld8rym40ah0lsaxl8uvx2dhqqqzn0je832gsbmota13mqubq73j4f68o33c,Portfolio print advice,Ari Sen,ari.sen@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-12-05 10:12:56
OMS1wqx1zm9j75n44qwweditp8bjzp0xa9jtmnojehd2vi9k99pzevifa5wws62j1zp5eue97wpdrneay9,Game Studies - reading for Week 5,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 5 deliverable. Post to the shared studio thread by Sunday evening.,HTML,False,normal,2026-12-05 17:31:11
OMS0mvh2wdmeb54ylekwattfwipa76,FW: Financial Aid - 2027 FAFSA reminder,Bethany Chen,bethany.chen@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder to complete the 2027-2028 FAFSA before the state priority date.,HTML,False,normal,2026-12-05 18:22:58
OMS227usydelc0uemb2nps2wkivhcpri8co47aqzlookdop1tnnxcd2we4rr59bczw9h1mdw79qyl9msjo43cekq6etjkkiedtjrfdn53thgto9qn8cbelck8n90imtfvkoaz1ru6nhpiqgym42rvqocodsy0o76aazi1sjzmhqzshn,Studio share - feedback wanted,Ruth Watanabe,ruth.watanabe@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,high,2026-12-07 07:05:51
OMSlvphu3if3s306xt7w9xgelg4d6ffiaq2dul2iwha0lts7cplf9d2cldk2mkve2bv0io6kucz71b5gsoiwg43t6qjinjdc2mwvsjikprv56cjghahpxjeo0q08q9prbohmpzyll7ydh4tsxzic1lhdchk3f1,Cascadia Indie Showcase - Booth logistics,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Load-in Nov 8 at 12 PM. Booth 47, main floor west. Please confirm power drop request.",HTML,True,low,2026-12-07 21:08:09
OMSzds90kkj8h6d8ltm3c7ymd5gnijad6g4439iow52la4hi6tws79z706l4idys486seam6ksritouqfg4dt6bn4t6qlpji83zpruhbnav20sv3iyxj4wgadyd6dbxm4b4zd8s5re1su5i,Guest Critique RSVP - Owen Vitale,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Owen Vitale will visit the Interaction Studio.,HTML,True,normal,2026-12-11 02:53:32
OMSe00atm848apfn5ddm2vckg18oyqwuv9r83kk7oexr2k2n2zfe7a98x0h6smx9vfid2wj2vxfexbjle9rmul3nfzxgwjwxt5,Capstone Prep - deliverable for Week 7,Hana Ito,hana.ito@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 7 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-12-11 19:20:31
OMS87ekygoj7u6bbdnyouyfm08ifvtyjxa7n91wm4turponefy82nl6q539ocymk5e69ftf2lr9lb,Thesis Studio - reading for Week 14,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 14 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-12-11 22:02:52
OMSp1of7wl2pgk690ubjzqefueu0zhvfozx0p0kc0g3qltddyuzcgvhsda076uyw8msyk15ezk7lw2uloz1glyxczgolso4jzpk75akg79k70c5ea4hscolrdzy04cq9ewwn3svzplrr,Guest Critique RSVP - Terri Otsuka,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Terri Otsuka will visit the Interaction Studio.,HTML,True,low,2026-12-12 12:48:24
OMS1ocmocbsa6aww8rolgk110hvz2lfnux1ls26bm6crqeqdb58yw2jc6lyvvpa2xvvwyqykgohx63cyk3r,Game Studies - reading for Week 6,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 6 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-12-13 02:01:51
OMSyhnsbiy87x8f7163cxrk8,Financial Aid - 2027 FAFSA reminder,Bethany Chen,bethany.chen@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder to complete the 2027-2028 FAFSA before the state priority date.,HTML,True,high,2026-12-13 03:06:43
OMSom5,RE: Thesis check-in and vertical slice plan,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Angela - the vertical slice pacing looks good. Bring your Ch2→Ch3 boundary notes to office hours.,HTML,True,normal,2026-12-13 03:34:27
OMS8qm007nwm0erde7ksqsjz6er1miyxcq67y1z29wmol0ub9wh4bh9i2mo86x5bwutu520vnjt9wglatgb7ug05pd37jjoz8bxteqv0esirswzivjlaktdgae5era96wmyun5cgmuz2vabzcc,Cascadia Indie Showcase - Booth logistics,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Load-in Nov 8 at 12 PM. Booth 47, main floor west. Please confirm power drop request.",HTML,True,normal,2026-12-13 05:52:00
