id,thread_id,from_addr,to_addr,cc_addr,subject,snippet,body,date,internal_date,size_estimate,labels,is_unread,is_starred
msg_00168,thr_00168,Backcountry Photog Slack <no-reply@slack.com>,clark.jessup.mt@gmail.com,,3 replies on your trip report: 'Nov Highline conditions' (thread 8),"Reply thread updates from Priya, Rachel, and Ted.","Reply thread updates from Priya, Rachel, and Ted.",2026-03-09T19:29:00Z,1730604800000,1704,INBOX,True,False
msg_00169,thr_00169,REI Orders <orders@rei.com>,clark.jessup.mt@gmail.com,,Order shipped - Patagonia R2 fleece (thread 8),"Your Patagonia R2 (M, Woolly Blue) shipped today.","Your Patagonia R2 (M, Woolly Blue) shipped today.",2026-04-03T00:21:00Z,1730608400000,1707,INBOX,False,True
msg_00170,thr_00170,Patagonia <orders@patagonia.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Warranty repair complete - shell jacket (thread 8),Your Torrentshell repair is complete and shipping back.,Your Torrentshell repair is complete and shipping back.,2026-02-28T23:20:00Z,1730612000000,1710,INBOX,False,False
msg_00171,thr_00171,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Special order in: Braiding Sweetgrass (Kimmerer) (thread 8),Your special order arrived. Ready for pickup this week.,Your special order arrived. Ready for pickup this week.,2026-10-23T03:40:00Z,1730615600000,1713,INBOX,False,False
msg_00172,thr_00172,Ranger Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,Please loop me on route reconciliation approach (thread 8),Send me the working notes when you have them.,Send me the working notes when you have them.,2026-07-01T06:59:00Z,1730619200000,1716,Grants/WAITA,False,False
msg_00173,thr_00173,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Shift coverage - Dec 12 evening program? (thread 8),Can you cover my evening slot Dec 12 in exchange?,Can you cover my evening slot Dec 12 in exchange?,2026-10-10T05:42:00Z,1730622800000,1719,INBOX,False,False
msg_00174,thr_00174,Ted McAllister <ted.mcallister@gmail.com>,clark.jessup.mt@gmail.com,,Yellowstone route logs archive - box link (thread 8),Sent you the 2019-2022 Box link with the reconciled route notes.,Sent you the 2019-2022 Box link with the reconciled route notes.,2026-03-06T08:09:00Z,1730626400000,1722,INBOX,False,False
msg_00175,thr_00175,Priya Sundaram <priya.sundaram@gmail.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Dark-sky forecast for Dec 4 Waxing Cresent event (thread 8),Weather looks marginal - checking Dec 5 backup.,Weather looks marginal - checking Dec 5 backup.,2026-06-25T01:33:00Z,1730630000000,1725,INBOX,True,False
msg_00176,thr_00176,Amelia Chen <amelia.chen.photo@gmail.com>,clark.jessup.mt@gmail.com,,Missoula print show wrap-up - your night sky prints (thread 8),Show wrapped. Four of your prints sold. Check attached inventory.,Show wrapped. Four of your prints sold. Check attached inventory.,2025-12-14T23:07:00Z,1730633600000,1728,INBOX,False,False
msg_00177,thr_00177,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Robin Wall Kimmerer author event - Feb 2027 (thread 8),"Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?","Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?",2025-10-29T22:30:00Z,1730637200000,1731,INBOX,False,False
msg_00178,thr_00178,Glacier Federal Credit Union <alerts@glacierfcu.org>,clark.jessup.mt@gmail.com,,Monthly statement available (thread 8),Your monthly statement is ready to view via the member portal.,Your monthly statement is ready to view via the member portal.,2026-08-22T23:16:00Z,1730640800000,1734,INBOX,False,False
msg_00179,thr_00179,Dr. Ben Alvarado <balvarado@flatheadfp.com>,clark.jessup.mt@gmail.com,,Annual physical - reminder to schedule (thread 8),It's been about 11 months. Please schedule at your convenience.,It's been about 11 months. Please schedule at your convenience.,2025-11-03T11:17:00Z,1730644400000,1737,INBOX,False,False
msg_00180,thr_00180,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Winter interp package - Dec 4 planning session (thread 9),Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,2026-08-28T21:44:00Z,1730648000000,1740,Grants/WAITA,False,False
msg_00181,thr_00181,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Sat climb weather window? (thread 9),"Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil","Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil",2026-06-26T12:12:00Z,1730651600000,1743,INBOX,False,False
msg_00182,thr_00182,Josie Firth <josie.firth.whitefish@gmail.com>,clark.jessup.mt@gmail.com,,Whitefish Divide - ice conditions (thread 9),Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,2026-02-08T00:36:00Z,1730655200000,1746,INBOX,True,True
msg_00183,thr_00183,Emma Jessup <emma.jessup.helena@gmail.com>,clark.jessup.mt@gmail.com,,Aiden's hiking photos - Dropbox (thread 9),Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,2026-05-08T17:54:00Z,1730658800000,1749,Family,False,False
msg_00184,thr_00184,Glen Jessup <glen.jessup.msla@gmail.com>,clark.jessup.mt@gmail.com,,Fishing Sat - Rock Creek? (thread 9),"Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad","Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad",2025-11-27T22:42:00Z,1730662400000,1752,Family,False,False
msg_00185,thr_00185,Northwest Medical Supply <orders@nwmedsupply.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,CPAP quarterly shipment - FedEx tracking (thread 9),Your quarterly ResMed supplies shipped FedEx today.,Your quarterly ResMed supplies shipped FedEx today.,2026-01-23T11:45:00Z,1730666000000,1755,INBOX,False,False
msg_00186,thr_00186,Rosauers Rewards <rewards@rosauers.com>,clark.jessup.mt@gmail.com,,Weekly digital coupons - Kalispell store (thread 9),This week's specials for Kalispell store #14.,This week's specials for Kalispell store #14.,2025-11-29T01:33:00Z,1730669600000,1758,INBOX,False,False
msg_00187,thr_00187,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,FYI - Q4 division planning session moved to 12/4 (thread 9),Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,2026-05-30T08:19:00Z,1730673200000,1761,Grants/WAITA,False,False
msg_00188,thr_00188,Backcountry Photog Slack <no-reply@slack.com>,clark.jessup.mt@gmail.com,,3 replies on your trip report: 'Nov Highline conditions' (thread 9),"Reply thread updates from Priya, Rachel, and Ted.","Reply thread updates from Priya, Rachel, and Ted.",2026-09-09T19:08:00Z,1730676800000,1764,INBOX,False,False
msg_00189,thr_00189,REI Orders <orders@rei.com>,clark.jessup.mt@gmail.com,,Order shipped - Patagonia R2 fleece (thread 9),"Your Patagonia R2 (M, Woolly Blue) shipped today.","Your Patagonia R2 (M, Woolly Blue) shipped today.",2025-12-15T04:25:00Z,1730680400000,1767,INBOX,True,False
msg_00190,thr_00190,Patagonia <orders@patagonia.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Warranty repair complete - shell jacket (thread 9),Your Torrentshell repair is complete and shipping back.,Your Torrentshell repair is complete and shipping back.,2025-10-25T23:45:00Z,1730684000000,1770,INBOX,False,False
msg_00191,thr_00191,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Special order in: Braiding Sweetgrass (Kimmerer) (thread 9),Your special order arrived. Ready for pickup this week.,Your special order arrived. Ready for pickup this week.,2026-11-06T02:28:00Z,1730687600000,1773,INBOX,False,False
msg_00192,thr_00192,Ranger Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,Please loop me on route reconciliation approach (thread 9),Send me the working notes when you have them.,Send me the working notes when you have them.,2026-11-11T02:57:00Z,1730691200000,1776,Grants/WAITA,False,False
msg_00193,thr_00193,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Shift coverage - Dec 12 evening program? (thread 9),Can you cover my evening slot Dec 12 in exchange?,Can you cover my evening slot Dec 12 in exchange?,2025-11-03T14:29:00Z,1730694800000,1779,INBOX,False,False
msg_00194,thr_00194,Ted McAllister <ted.mcallister@gmail.com>,clark.jessup.mt@gmail.com,,Yellowstone route logs archive - box link (thread 9),Sent you the 2019-2022 Box link with the reconciled route notes.,Sent you the 2019-2022 Box link with the reconciled route notes.,2026-02-04T00:35:00Z,1730698400000,1782,INBOX,False,False
msg_00195,thr_00195,Priya Sundaram <priya.sundaram@gmail.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Dark-sky forecast for Dec 4 Waxing Cresent event (thread 9),Weather looks marginal - checking Dec 5 backup.,Weather looks marginal - checking Dec 5 backup.,2026-04-13T22:59:00Z,1730702000000,1785,INBOX,False,True
msg_00196,thr_00196,Amelia Chen <amelia.chen.photo@gmail.com>,clark.jessup.mt@gmail.com,,Missoula print show wrap-up - your night sky prints (thread 9),Show wrapped. Four of your prints sold. Check attached inventory.,Show wrapped. Four of your prints sold. Check attached inventory.,2026-06-30T01:43:00Z,1730705600000,1788,INBOX,True,False
msg_00197,thr_00197,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Robin Wall Kimmerer author event - Feb 2027 (thread 9),"Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?","Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?",2025-11-20T16:09:00Z,1730709200000,1791,INBOX,False,False
msg_00198,thr_00198,Glacier Federal Credit Union <alerts@glacierfcu.org>,clark.jessup.mt@gmail.com,,Monthly statement available (thread 9),Your monthly statement is ready to view via the member portal.,Your monthly statement is ready to view via the member portal.,2026-11-08T15:07:00Z,1730712800000,1794,INBOX,False,False
msg_00199,thr_00199,Dr. Ben Alvarado <balvarado@flatheadfp.com>,clark.jessup.mt@gmail.com,,Annual physical - reminder to schedule (thread 9),It's been about 11 months. Please schedule at your convenience.,It's been about 11 months. Please schedule at your convenience.,2026-06-09T08:18:00Z,1730716400000,1797,INBOX,False,False
msg_00200,thr_00200,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Winter interp package - Dec 4 planning session (thread 10),Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,2026-06-25T15:51:00Z,1730720000000,1800,Grants/WAITA,False,False
msg_00201,thr_00201,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Sat climb weather window? (thread 10),"Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil","Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil",2026-01-21T11:01:00Z,1730723600000,1803,INBOX,False,False
msg_00202,thr_00202,Josie Firth <josie.firth.whitefish@gmail.com>,clark.jessup.mt@gmail.com,,Whitefish Divide - ice conditions (thread 10),Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,2026-08-24T08:21:00Z,1730727200000,1806,INBOX,False,False
msg_00203,thr_00203,Emma Jessup <emma.jessup.helena@gmail.com>,clark.jessup.mt@gmail.com,,Aiden's hiking photos - Dropbox (thread 10),Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,2026-07-23T19:11:00Z,1730730800000,1809,Family,True,False
msg_00204,thr_00204,Glen Jessup <glen.jessup.msla@gmail.com>,clark.jessup.mt@gmail.com,,Fishing Sat - Rock Creek? (thread 10),"Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad","Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad",2026-01-21T19:05:00Z,1730734400000,1812,Family,False,False
msg_00205,thr_00205,Northwest Medical Supply <orders@nwmedsupply.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,CPAP quarterly shipment - FedEx tracking (thread 10),Your quarterly ResMed supplies shipped FedEx today.,Your quarterly ResMed supplies shipped FedEx today.,2026-05-15T06:04:00Z,1730738000000,1815,INBOX,False,False
msg_00206,thr_00206,Rosauers Rewards <rewards@rosauers.com>,clark.jessup.mt@gmail.com,,Weekly digital coupons - Kalispell store (thread 10),This week's specials for Kalispell store #14.,This week's specials for Kalispell store #14.,2026-06-29T05:04:00Z,1730741600000,1818,INBOX,False,False
msg_00207,thr_00207,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,FYI - Q4 division planning session moved to 12/4 (thread 10),Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,2026-05-10T08:06:00Z,1730745200000,1821,Grants/WAITA,False,False
msg_00208,thr_00208,Backcountry Photog Slack <no-reply@slack.com>,clark.jessup.mt@gmail.com,,3 replies on your trip report: 'Nov Highline conditions' (thread 10),"Reply thread updates from Priya, Rachel, and Ted.","Reply thread updates from Priya, Rachel, and Ted.",2026-10-22T17:38:00Z,1730748800000,1824,INBOX,False,True
msg_00209,thr_00209,REI Orders <orders@rei.com>,clark.jessup.mt@gmail.com,,Order shipped - Patagonia R2 fleece (thread 10),"Your Patagonia R2 (M, Woolly Blue) shipped today.","Your Patagonia R2 (M, Woolly Blue) shipped today.",2025-12-12T07:50:00Z,1730752400000,1827,INBOX,False,False
msg_00210,thr_00210,Patagonia <orders@patagonia.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Warranty repair complete - shell jacket (thread 10),Your Torrentshell repair is complete and shipping back.,Your Torrentshell repair is complete and shipping back.,2026-02-05T03:06:00Z,1730756000000,1830,INBOX,True,False
msg_00211,thr_00211,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Special order in: Braiding Sweetgrass (Kimmerer) (thread 10),Your special order arrived. Ready for pickup this week.,Your special order arrived. Ready for pickup this week.,2026-07-16T04:47:00Z,1730759600000,1833,INBOX,False,False
msg_00212,thr_00212,Ranger Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,Please loop me on route reconciliation approach (thread 10),Send me the working notes when you have them.,Send me the working notes when you have them.,2025-10-25T15:49:00Z,1730763200000,1836,Grants/WAITA,False,False
msg_00213,thr_00213,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Shift coverage - Dec 12 evening program? (thread 10),Can you cover my evening slot Dec 12 in exchange?,Can you cover my evening slot Dec 12 in exchange?,2026-06-07T03:46:00Z,1730766800000,1839,INBOX,False,False
msg_00214,thr_00214,Ted McAllister <ted.mcallister@gmail.com>,clark.jessup.mt@gmail.com,,Yellowstone route logs archive - box link (thread 10),Sent you the 2019-2022 Box link with the reconciled route notes.,Sent you the 2019-2022 Box link with the reconciled route notes.,2025-12-27T16:51:00Z,1730770400000,1842,INBOX,False,False
msg_00215,thr_00215,Priya Sundaram <priya.sundaram@gmail.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Dark-sky forecast for Dec 4 Waxing Cresent event (thread 10),Weather looks marginal - checking Dec 5 backup.,Weather looks marginal - checking Dec 5 backup.,2026-06-17T15:12:00Z,1730774000000,1845,INBOX,False,False
msg_00216,thr_00216,Amelia Chen <amelia.chen.photo@gmail.com>,clark.jessup.mt@gmail.com,,Missoula print show wrap-up - your night sky prints (thread 10),Show wrapped. Four of your prints sold. Check attached inventory.,Show wrapped. Four of your prints sold. Check attached inventory.,2025-10-18T10:46:00Z,1730777600000,1848,INBOX,False,False
msg_00217,thr_00217,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Robin Wall Kimmerer author event - Feb 2027 (thread 10),"Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?","Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?",2026-11-06T12:11:00Z,1730781200000,1851,INBOX,True,False
msg_00218,thr_00218,Glacier Federal Credit Union <alerts@glacierfcu.org>,clark.jessup.mt@gmail.com,,Monthly statement available (thread 10),Your monthly statement is ready to view via the member portal.,Your monthly statement is ready to view via the member portal.,2026-05-05T03:34:00Z,1730784800000,1854,INBOX,False,False
msg_00219,thr_00219,Dr. Ben Alvarado <balvarado@flatheadfp.com>,clark.jessup.mt@gmail.com,,Annual physical - reminder to schedule (thread 10),It's been about 11 months. Please schedule at your convenience.,It's been about 11 months. Please schedule at your convenience.,2026-10-15T18:32:00Z,1730788400000,1857,INBOX,False,False
msg_00220,thr_00220,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Winter interp package - Dec 4 planning session (thread 11),Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,2026-11-14T10:54:00Z,1730792000000,1860,Grants/WAITA,False,False
msg_00221,thr_00221,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Sat climb weather window? (thread 11),"Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil","Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil",2026-08-06T14:50:00Z,1730795600000,1863,INBOX,False,True
msg_00222,thr_00222,Josie Firth <josie.firth.whitefish@gmail.com>,clark.jessup.mt@gmail.com,,Whitefish Divide - ice conditions (thread 11),Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,2026-10-01T04:50:00Z,1730799200000,1866,INBOX,False,False
msg_00223,thr_00223,Emma Jessup <emma.jessup.helena@gmail.com>,clark.jessup.mt@gmail.com,,Aiden's hiking photos - Dropbox (thread 11),Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,2025-11-13T16:08:00Z,1730802800000,1869,Family,False,False
msg_00224,thr_00224,Glen Jessup <glen.jessup.msla@gmail.com>,clark.jessup.mt@gmail.com,,Fishing Sat - Rock Creek? (thread 11),"Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad","Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad",2026-03-02T12:11:00Z,1730806400000,1872,Family,True,False
msg_00225,thr_00225,Northwest Medical Supply <orders@nwmedsupply.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,CPAP quarterly shipment - FedEx tracking (thread 11),Your quarterly ResMed supplies shipped FedEx today.,Your quarterly ResMed supplies shipped FedEx today.,2026-09-05T11:08:00Z,1730810000000,1875,INBOX,False,False
msg_00226,thr_00226,Rosauers Rewards <rewards@rosauers.com>,clark.jessup.mt@gmail.com,,Weekly digital coupons - Kalispell store (thread 11),This week's specials for Kalispell store #14.,This week's specials for Kalispell store #14.,2026-10-11T21:29:00Z,1730813600000,1878,INBOX,False,False
msg_00227,thr_00227,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,FYI - Q4 division planning session moved to 12/4 (thread 11),Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,2026-06-24T23:31:00Z,1730817200000,1881,Grants/WAITA,False,False
msg_00228,thr_00228,Backcountry Photog Slack <no-reply@slack.com>,clark.jessup.mt@gmail.com,,3 replies on your trip report: 'Nov Highline conditions' (thread 11),"Reply thread updates from Priya, Rachel, and Ted.","Reply thread updates from Priya, Rachel, and Ted.",2026-08-03T14:05:00Z,1730820800000,1884,INBOX,False,False
msg_00229,thr_00229,REI Orders <orders@rei.com>,clark.jessup.mt@gmail.com,,Order shipped - Patagonia R2 fleece (thread 11),"Your Patagonia R2 (M, Woolly Blue) shipped today.","Your Patagonia R2 (M, Woolly Blue) shipped today.",2026-02-27T09:26:00Z,1730824400000,1887,INBOX,False,False
msg_00230,thr_00230,Patagonia <orders@patagonia.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Warranty repair complete - shell jacket (thread 11),Your Torrentshell repair is complete and shipping back.,Your Torrentshell repair is complete and shipping back.,2026-07-15T03:42:00Z,1730828000000,1890,INBOX,False,False
msg_00231,thr_00231,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Special order in: Braiding Sweetgrass (Kimmerer) (thread 11),Your special order arrived. Ready for pickup this week.,Your special order arrived. Ready for pickup this week.,2025-10-19T17:28:00Z,1730831600000,1893,INBOX,True,False
msg_00232,thr_00232,Ranger Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,Please loop me on route reconciliation approach (thread 11),Send me the working notes when you have them.,Send me the working notes when you have them.,2025-11-03T07:38:00Z,1730835200000,1896,Grants/WAITA,False,False
msg_00233,thr_00233,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Shift coverage - Dec 12 evening program? (thread 11),Can you cover my evening slot Dec 12 in exchange?,Can you cover my evening slot Dec 12 in exchange?,2026-04-03T19:20:00Z,1730838800000,1899,INBOX,False,False
msg_00234,thr_00234,Ted McAllister <ted.mcallister@gmail.com>,clark.jessup.mt@gmail.com,,Yellowstone route logs archive - box link (thread 11),Sent you the 2019-2022 Box link with the reconciled route notes.,Sent you the 2019-2022 Box link with the reconciled route notes.,2025-12-26T18:29:00Z,1730842400000,1902,INBOX,False,True
msg_00235,thr_00235,Priya Sundaram <priya.sundaram@gmail.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Dark-sky forecast for Dec 4 Waxing Cresent event (thread 11),Weather looks marginal - checking Dec 5 backup.,Weather looks marginal - checking Dec 5 backup.,2025-12-24T10:02:00Z,1730846000000,1905,INBOX,False,False
msg_00236,thr_00236,Amelia Chen <amelia.chen.photo@gmail.com>,clark.jessup.mt@gmail.com,,Missoula print show wrap-up - your night sky prints (thread 11),Show wrapped. Four of your prints sold. Check attached inventory.,Show wrapped. Four of your prints sold. Check attached inventory.,2026-02-19T15:03:00Z,1730849600000,1908,INBOX,False,False
msg_00237,thr_00237,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Robin Wall Kimmerer author event - Feb 2027 (thread 11),"Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?","Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?",2026-10-19T15:03:00Z,1730853200000,1911,INBOX,False,False
msg_00238,thr_00238,Glacier Federal Credit Union <alerts@glacierfcu.org>,clark.jessup.mt@gmail.com,,Monthly statement available (thread 11),Your monthly statement is ready to view via the member portal.,Your monthly statement is ready to view via the member portal.,2026-09-04T14:09:00Z,1730856800000,1914,INBOX,True,False
msg_00239,thr_00239,Dr. Ben Alvarado <balvarado@flatheadfp.com>,clark.jessup.mt@gmail.com,,Annual physical - reminder to schedule (thread 11),It's been about 11 months. Please schedule at your convenience.,It's been about 11 months. Please schedule at your convenience.,2026-05-20T21:21:00Z,1730860400000,1917,INBOX,False,False
