Id,DisplayName,CompanyName,PrimaryEmailAddr,PrimaryPhone,BillAddr,Balance,Active,AcctNum,Vendor1099
vend_183,Diane Reilly,Blackstone Valley Builders,"{""Address"": ""vincent.silva@cox.net""}","{""FreeFormNumber"": ""401-555-0244""}","{""Line1"": ""647 Governor St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",4,true,MUR-220,false
vend_184,Ronald Volpicelli,Bay State Plumbing Supply,"{""Address"": ""joseph.esposito@yahoo.com""}","{""FreeFormNumber"": ""401-555-0960""}","{""Line1"": ""360 Morris Ave"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",1,true,MUR-220,false
vend_185,Thomas Novak,Providence Hardware Co,"{""Address"": ""lisa.lin@cox.net""}","{""FreeFormNumber"": ""401-555-0337""}","{""Line1"": ""736 Elmgrove Ave"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",4,true,MUR-220,false
vend_186,Rosa Ferrari,Coastline Insurance,"{""Address"": ""susan.fontaine@yahoo.com""}","{""FreeFormNumber"": ""401-555-0434""}","{""Line1"": ""723 Smith St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",5,true,MUR-220,false
vend_187,Joseph Boucher,Blackstone Valley Builders,"{""Address"": ""robert.greco@cox.net""}","{""FreeFormNumber"": ""401-555-0413""}","{""Line1"": ""274 Morris Ave"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,MUR-118,false
vend_188,Donna Sullivan,College Hill Property Mgmt,"{""Address"": ""paul.wessel@cox.net""}","{""FreeFormNumber"": ""401-555-0382""}","{""Line1"": ""256 Angell St"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",4,true,MUR-220,false
vend_189,Vincent Ricci,Slater Mill Restoration,"{""Address"": ""thomas.lin@gmail.com""}","{""FreeFormNumber"": ""401-555-0282""}","{""Line1"": ""599 Ivy St"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",2,true,MUR-118,false
vend_190,Ruth Ricci,East Bay Tile,"{""Address"": ""kenneth.westminster@verizon.net""}","{""FreeFormNumber"": ""401-555-0942""}","{""Line1"": ""535 Smith St"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",0,true,MUR-220,false
vend_191,Barbara Greco,Blackstone Valley Builders,"{""Address"": ""david.deluca@verizon.net""}","{""FreeFormNumber"": ""401-555-0587""}","{""Line1"": ""542 Oakwood Dr"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",0,true,MUR-118,false
vend_192,Patricia Conti,Coastline Insurance,"{""Address"": ""angela.westminster@cox.net""}","{""FreeFormNumber"": ""401-555-0586""}","{""Line1"": ""912 Douglas Ave"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",1,true,MUR-220,false
vend_193,Gina Fontaine,College Hill Property Mgmt,"{""Address"": ""sandra.westminster@verizon.net""}","{""FreeFormNumber"": ""401-555-0766""}","{""Line1"": ""650 Hope St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",3,true,MUR-220,false
vend_194,Kenneth Donovan,Blackstone Valley Builders,"{""Address"": ""barbara.marino@gmail.com""}","{""FreeFormNumber"": ""401-555-0212""}","{""Line1"": ""730 Cole Ave"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",4,true,MUR-220,false
vend_195,James Adler,Coastline Insurance,"{""Address"": ""richard.murphy@gmail.com""}","{""FreeFormNumber"": ""401-555-0429""}","{""Line1"": ""714 Smith St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,MUR-118,false
vend_196,Betty Wessel,East Bay Tile,"{""Address"": ""sandra.ricci@yahoo.com""}","{""FreeFormNumber"": ""401-555-0819""}","{""Line1"": ""172 Freeman St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",1,true,MUR-118,false
vend_197,Tony Hayashi,Coastline Insurance,"{""Address"": ""jennifer.wessel@comcast.net""}","{""FreeFormNumber"": ""401-555-0837""}","{""Line1"": ""361 Thayer St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",4,true,MUR-220,false
vend_198,Mark Coletti,College Hill Property Mgmt,"{""Address"": ""james.chen@comcast.net""}","{""FreeFormNumber"": ""401-555-0128""}","{""Line1"": ""310 Elmgrove Ave"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",0,true,MUR-118,false
vend_199,Frank Ricci,Bay State Plumbing Supply,"{""Address"": ""betty.boucher@cox.net""}","{""FreeFormNumber"": ""401-555-0769""}","{""Line1"": ""993 Brook St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",1,true,MUR-220,false
vend_200,Gary Conti,Bay State Plumbing Supply,"{""Address"": ""sandra.westminster@verizon.net""}","{""FreeFormNumber"": ""401-555-0974""}","{""Line1"": ""411 Williams St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",2,true,MUR-118,false
vend_201,Maria Kowalski,East Bay Tile,"{""Address"": ""john.tannenbaum@gmail.com""}","{""FreeFormNumber"": ""401-555-0555""}","{""Line1"": ""191 Power St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",4,true,MUR-220,false
vend_202,Karen Pacheco,Slater Mill Restoration,"{""Address"": ""ruth.silva@comcast.net""}","{""FreeFormNumber"": ""401-555-0849""}","{""Line1"": ""324 Chalkstone Ave"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",0,true,MUR-220,false
vend_203,Nancy Botelho,College Hill Property Mgmt,"{""Address"": ""david.deluca@comcast.net""}","{""FreeFormNumber"": ""401-555-0410""}","{""Line1"": ""170 Chalkstone Ave"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",4,true,MUR-118,false
vend_204,Ronald Ferrari,East Bay Tile,"{""Address"": ""jennifer.bianchi@gmail.com""}","{""FreeFormNumber"": ""401-555-0581""}","{""Line1"": ""96 Ives St"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",2,true,MUR-118,false
vend_205,Steven Murphy,Ferguson Waterworks,"{""Address"": ""ronald.hayashi@verizon.net""}","{""FreeFormNumber"": ""401-555-0687""}","{""Line1"": ""224 Waterman St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",4,true,MUR-118,false
vend_206,Nancy Ferrari,Narragansett Supply,"{""Address"": ""betty.patel@gmail.com""}","{""FreeFormNumber"": ""401-555-0254""}","{""Line1"": ""561 Oakwood Dr"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",2,true,MUR-220,false
vend_207,Karen Coletti,Apex Mechanical,"{""Address"": ""patricia.ferrari@verizon.net""}","{""FreeFormNumber"": ""401-555-0445""}","{""Line1"": ""756 Pleasant St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",2,true,MUR-220,false
vend_208,Karen Kowalski,Apex Mechanical,"{""Address"": ""michael.ferrari@verizon.net""}","{""FreeFormNumber"": ""401-555-0382""}","{""Line1"": ""823 Williams St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",3,true,MUR-118,false
vend_209,Mary Flynn,Ocean State Fixtures,"{""Address"": ""linda.sullivan@comcast.net""}","{""FreeFormNumber"": ""401-555-0859""}","{""Line1"": ""717 Benevolent St"", ""City"": ""Coventry"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",2,true,MUR-220,false
vend_210,Jennifer Silva,Ferguson Waterworks,"{""Address"": ""susan.nash@yahoo.com""}","{""FreeFormNumber"": ""401-555-0186""}","{""Line1"": ""377 Public St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",4,true,MUR-220,false
vend_211,Jennifer Ferreira,Slater Mill Restoration,"{""Address"": ""karen.ferreira@cox.net""}","{""FreeFormNumber"": ""401-555-0605""}","{""Line1"": ""620 Waterman St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",1,true,MUR-220,false
vend_212,Paul Silva,Ferguson Waterworks,"{""Address"": ""gina.horvath@comcast.net""}","{""FreeFormNumber"": ""401-555-0251""}","{""Line1"": ""745 Cole Ave"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",3,true,MUR-220,false
vend_213,Anthony Patel,Coastline Insurance,"{""Address"": ""ruth.gallo@yahoo.com""}","{""FreeFormNumber"": ""401-555-0804""}","{""Line1"": ""68 Cole Ave"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02889""}",4,true,MUR-118,false
vend_214,Tony Owen,Ocean State Fixtures,"{""Address"": ""betty.conti@cox.net""}","{""FreeFormNumber"": ""401-555-0824""}","{""Line1"": ""464 Camp St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",3,true,MUR-220,false
vend_215,Carol Gallo,College Hill Property Mgmt,"{""Address"": ""mary.coletti@gmail.com""}","{""FreeFormNumber"": ""401-555-0261""}","{""Line1"": ""60 Larch St"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",2,true,MUR-118,false
vend_216,Ruth Correia,Rhody Rentals,"{""Address"": ""steven.greco@verizon.net""}","{""FreeFormNumber"": ""401-555-0409""}","{""Line1"": ""431 Smith St"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",1,true,MUR-220,false
vend_217,Carol Patel,Rhody Rentals,"{""Address"": ""sal.cabral@cox.net""}","{""FreeFormNumber"": ""401-555-0944""}","{""Line1"": ""956 Broadway"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",0,true,MUR-118,false
vend_218,Tony Flynn,East Bay Tile,"{""Address"": ""frank.reilly@gmail.com""}","{""FreeFormNumber"": ""401-555-0974""}","{""Line1"": ""811 Elmgrove Ave"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",5,true,MUR-220,false
vend_219,Maria Coletti,Coastline Insurance,"{""Address"": ""michelle.chen@yahoo.com""}","{""FreeFormNumber"": ""401-555-0446""}","{""Line1"": ""352 Cole Ave"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",4,true,MUR-118,false
vend_220,Gary Adler,Apex Mechanical,"{""Address"": ""sandra.gallo@gmail.com""}","{""FreeFormNumber"": ""401-555-0427""}","{""Line1"": ""610 Ivy St"", ""City"": ""Coventry"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",2,true,MUR-118,false
vend_221,Donna Kowalski,Ocean State Fixtures,"{""Address"": ""michael.ricci@cox.net""}","{""FreeFormNumber"": ""401-555-0952""}","{""Line1"": ""546 Academy Ave"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,MUR-220,false
vend_222,Carol Wessel,Narragansett Supply,"{""Address"": ""tony.marino@comcast.net""}","{""FreeFormNumber"": ""401-555-0438""}","{""Line1"": ""280 Chalkstone Ave"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",2,true,MUR-118,false
vend_223,James Donovan,College Hill Property Mgmt,"{""Address"": ""betty.cabral@gmail.com""}","{""FreeFormNumber"": ""401-555-0430""}","{""Line1"": ""789 Douglas Ave"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",1,true,MUR-220,false
vend_224,John Esposito,Coastline Insurance,"{""Address"": ""john.correia@verizon.net""}","{""FreeFormNumber"": ""401-555-0727""}","{""Line1"": ""488 Smith St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",5,true,MUR-220,false
vend_225,Barbara Greco,Bay State Plumbing Supply,"{""Address"": ""patricia.horvath@comcast.net""}","{""FreeFormNumber"": ""401-555-0130""}","{""Line1"": ""450 Wickenden St"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",4,true,MUR-220,false
vend_226,Joseph Pacheco,Bay State Plumbing Supply,"{""Address"": ""michelle.sullivan@verizon.net""}","{""FreeFormNumber"": ""401-555-0291""}","{""Line1"": ""907 Douglas Ave"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",3,true,MUR-118,false
vend_227,Ruth Gallo,Blackstone Valley Builders,"{""Address"": ""patricia.adler@gmail.com""}","{""FreeFormNumber"": ""401-555-0523""}","{""Line1"": ""715 Thayer St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",2,true,MUR-118,false
vend_228,Gina Lin,Apex Mechanical,"{""Address"": ""sandra.marino@comcast.net""}","{""FreeFormNumber"": ""401-555-0863""}","{""Line1"": ""6 Camp St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",0,true,MUR-220,false
vend_229,Lisa Volpicelli,East Bay Tile,"{""Address"": ""linda.wessel@verizon.net""}","{""FreeFormNumber"": ""401-555-0989""}","{""Line1"": ""86 Power St"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",1,true,MUR-118,false
vend_230,David Botelho,Coastline Insurance,"{""Address"": ""donna.murphy@verizon.net""}","{""FreeFormNumber"": ""401-555-0661""}","{""Line1"": ""953 Broadway"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",4,true,MUR-118,false
vend_231,Linda Nash,Bay State Plumbing Supply,"{""Address"": ""michelle.botelho@comcast.net""}","{""FreeFormNumber"": ""401-555-0192""}","{""Line1"": ""417 Chalkstone Ave"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",4,true,MUR-118,false
vend_232,Michael OLeary,Providence Hardware Co,"{""Address"": ""john.sullivan@comcast.net""}","{""FreeFormNumber"": ""401-555-0465""}","{""Line1"": ""464 Power St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",1,true,MUR-220,false
vend_233,Rosa Gagnon,East Bay Tile,"{""Address"": ""diane.wessel@comcast.net""}","{""FreeFormNumber"": ""401-555-0440""}","{""Line1"": ""71 Douglas Ave"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",4,true,MUR-118,false
vend_234,Karen Bianchi,College Hill Property Mgmt,"{""Address"": ""rosa.romano@comcast.net""}","{""FreeFormNumber"": ""401-555-0575""}","{""Line1"": ""95 Hope St"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",4,true,MUR-118,false
vend_235,Ruth Owen,Slater Mill Restoration,"{""Address"": ""gary.conti@gmail.com""}","{""FreeFormNumber"": ""401-555-0305""}","{""Line1"": ""237 Hartford Ave"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",0,true,MUR-220,false
vend_236,Ronald Correia,Coastline Insurance,"{""Address"": ""angela.ferreira@comcast.net""}","{""FreeFormNumber"": ""401-555-0317""}","{""Line1"": ""447 Pleasant St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",2,true,MUR-220,false
vend_237,Paul Ferreira,Providence Hardware Co,"{""Address"": ""maria.bianchi@gmail.com""}","{""FreeFormNumber"": ""401-555-0849""}","{""Line1"": ""913 Thayer St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",4,true,MUR-220,false
vend_238,Michelle Marino,Blackstone Valley Builders,"{""Address"": ""kenneth.ferrari@gmail.com""}","{""FreeFormNumber"": ""401-555-0308""}","{""Line1"": ""870 Blackstone Blvd"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",0,true,MUR-220,false
vend_239,Lisa Ricci,Blackstone Valley Builders,"{""Address"": ""diane.bianchi@cox.net""}","{""FreeFormNumber"": ""401-555-0708""}","{""Line1"": ""849 Public St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",5,true,MUR-118,false
vend_240,Kenneth Fontaine,Ocean State Fixtures,"{""Address"": ""kenneth.flynn@gmail.com""}","{""FreeFormNumber"": ""401-555-0564""}","{""Line1"": ""642 Chalkstone Ave"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",5,true,MUR-220,false
vend_241,Rosa Pacheco,Providence Hardware Co,"{""Address"": ""lisa.henderson@verizon.net""}","{""FreeFormNumber"": ""401-555-0297""}","{""Line1"": ""161 Brook St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",4,true,MUR-118,false
vend_242,Mary Ferreira,Apex Mechanical,"{""Address"": ""carol.wessel@comcast.net""}","{""FreeFormNumber"": ""401-555-0852""}","{""Line1"": ""689 College Hill Rd"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",0,true,MUR-220,false
vend_243,Frank Cabral,Blackstone Valley Builders,"{""Address"": ""john.almeida@verizon.net""}","{""FreeFormNumber"": ""401-555-0232""}","{""Line1"": ""463 Public St"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",4,true,MUR-220,false
vend_244,Susan Fontaine,Blackstone Valley Builders,"{""Address"": ""betty.kapoor@gmail.com""}","{""FreeFormNumber"": ""401-555-0678""}","{""Line1"": ""420 Freeman St"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",5,true,MUR-118,false
vend_245,Donna Nash,Slater Mill Restoration,"{""Address"": ""carol.volpicelli@cox.net""}","{""FreeFormNumber"": ""401-555-0767""}","{""Line1"": ""17 Power St"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",1,true,MUR-118,false
vend_246,Rosa Chen,Coastline Insurance,"{""Address"": ""richard.ricci@verizon.net""}","{""FreeFormNumber"": ""401-555-0410""}","{""Line1"": ""911 Chalkstone Ave"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",4,true,MUR-118,false
vend_247,Mark Ferreira,College Hill Property Mgmt,"{""Address"": ""richard.flynn@cox.net""}","{""FreeFormNumber"": ""401-555-0613""}","{""Line1"": ""839 Blackstone Blvd"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02816""}",1,true,MUR-118,false
vend_248,Gina Gagnon,Apex Mechanical,"{""Address"": ""susan.horvath@yahoo.com""}","{""FreeFormNumber"": ""401-555-0980""}","{""Line1"": ""664 Oakwood Dr"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",1,true,MUR-118,false
