id,domain,message_id,event,recipient,timestamp,reason
ev_000393,plateau.mailgun.example,20260811.evt000393@plateau.mailgun.example,delivered,resident0044@plateau.example.ca,2026-08-11T10:00:00Z,
ev_000394,plateau.mailgun.example,20260812.evt000394@plateau.mailgun.example,delivered,resident0012@plateau.example.ca,2026-08-12T10:00:00Z,
ev_000395,plateau.mailgun.example,20260812.evt000395@plateau.mailgun.example,delivered,resident0031@plateau.example.ca,2026-08-12T10:00:00Z,
ev_000396,plateau.mailgun.example,20260812.evt000396@plateau.mailgun.example,delivered,resident0012@plateau.example.ca,2026-08-12T10:00:00Z,
ev_000397,plateau.mailgun.example,20260813.evt000397@plateau.mailgun.example,delivered,resident0020@plateau.example.ca,2026-08-13T10:00:00Z,
ev_000398,plateau.mailgun.example,20260813.evt000398@plateau.mailgun.example,delivered,resident0009@plateau.example.ca,2026-08-13T10:00:00Z,
ev_000399,plateau.mailgun.example,20260813.evt000399@plateau.mailgun.example,delivered,resident0023@plateau.example.ca,2026-08-13T10:00:00Z,
ev_000400,plateau.mailgun.example,20260814.evt000400@plateau.mailgun.example,delivered,resident0021@plateau.example.ca,2026-08-14T10:00:00Z,
ev_000401,plateau.mailgun.example,20260814.evt000401@plateau.mailgun.example,delivered,resident0004@plateau.example.ca,2026-08-14T10:00:00Z,
ev_000402,plateau.mailgun.example,20260814.evt000402@plateau.mailgun.example,delivered,resident0038@plateau.example.ca,2026-08-14T10:00:00Z,
ev_000403,plateau.mailgun.example,20260815.evt000403@plateau.mailgun.example,delivered,resident0049@plateau.example.ca,2026-08-15T10:00:00Z,
ev_000404,plateau.mailgun.example,20260815.evt000404@plateau.mailgun.example,delivered,resident0043@plateau.example.ca,2026-08-15T10:00:00Z,
ev_000405,plateau.mailgun.example,20260815.evt000405@plateau.mailgun.example,delivered,resident0012@plateau.example.ca,2026-08-15T10:00:00Z,
ev_000406,plateau.mailgun.example,20260816.evt000406@plateau.mailgun.example,delivered,resident0003@plateau.example.ca,2026-08-16T10:00:00Z,
ev_000407,plateau.mailgun.example,20260816.evt000407@plateau.mailgun.example,delivered,resident0011@plateau.example.ca,2026-08-16T10:00:00Z,
ev_000408,plateau.mailgun.example,20260816.evt000408@plateau.mailgun.example,delivered,resident0026@plateau.example.ca,2026-08-16T10:00:00Z,
ev_000409,plateau.mailgun.example,20260817.evt000409@plateau.mailgun.example,delivered,resident0058@plateau.example.ca,2026-08-17T10:00:00Z,
ev_000410,plateau.mailgun.example,20260817.evt000410@plateau.mailgun.example,delivered,resident0006@plateau.example.ca,2026-08-17T10:00:00Z,
ev_000411,plateau.mailgun.example,20260817.evt000411@plateau.mailgun.example,delivered,resident0001@plateau.example.ca,2026-08-17T10:00:00Z,
ev_000412,plateau.mailgun.example,20260818.evt000412@plateau.mailgun.example,delivered,resident0042@plateau.example.ca,2026-08-18T10:00:00Z,
ev_000413,plateau.mailgun.example,20260818.evt000413@plateau.mailgun.example,delivered,resident0023@plateau.example.ca,2026-08-18T10:00:00Z,
ev_000414,plateau.mailgun.example,20260818.evt000414@plateau.mailgun.example,delivered,resident0053@plateau.example.ca,2026-08-18T10:00:00Z,
ev_000415,plateau.mailgun.example,20260819.evt000415@plateau.mailgun.example,delivered,resident0039@plateau.example.ca,2026-08-19T10:00:00Z,
ev_000416,plateau.mailgun.example,20260819.evt000416@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-08-19T10:00:00Z,
ev_000417,plateau.mailgun.example,20260819.evt000417@plateau.mailgun.example,delivered,resident0055@plateau.example.ca,2026-08-19T10:00:00Z,
ev_000418,plateau.mailgun.example,20260820.evt000418@plateau.mailgun.example,delivered,resident0025@plateau.example.ca,2026-08-20T10:00:00Z,
ev_000419,plateau.mailgun.example,20260820.evt000419@plateau.mailgun.example,delivered,resident0026@plateau.example.ca,2026-08-20T10:00:00Z,
ev_000420,plateau.mailgun.example,20260820.evt000420@plateau.mailgun.example,delivered,resident0014@plateau.example.ca,2026-08-20T10:00:00Z,
ev_000421,plateau.mailgun.example,20260901.evt000421@plateau.mailgun.example,delivered,resident0056@plateau.example.ca,2026-09-01T10:00:00Z,
ev_000422,plateau.mailgun.example,20260901.evt000422@plateau.mailgun.example,delivered,resident0053@plateau.example.ca,2026-09-01T10:00:00Z,
ev_000423,plateau.mailgun.example,20260901.evt000423@plateau.mailgun.example,delivered,resident0059@plateau.example.ca,2026-09-01T10:00:00Z,
ev_000424,plateau.mailgun.example,20260902.evt000424@plateau.mailgun.example,delivered,resident0052@plateau.example.ca,2026-09-02T10:00:00Z,
ev_000425,plateau.mailgun.example,20260902.evt000425@plateau.mailgun.example,delivered,resident0025@plateau.example.ca,2026-09-02T10:00:00Z,
ev_000426,plateau.mailgun.example,20260902.evt000426@plateau.mailgun.example,delivered,resident0011@plateau.example.ca,2026-09-02T10:00:00Z,
ev_000427,plateau.mailgun.example,20260903.evt000427@plateau.mailgun.example,delivered,resident0048@plateau.example.ca,2026-09-03T10:00:00Z,
ev_000428,plateau.mailgun.example,20260903.evt000428@plateau.mailgun.example,delivered,resident0038@plateau.example.ca,2026-09-03T10:00:00Z,
ev_000429,plateau.mailgun.example,20260903.evt000429@plateau.mailgun.example,delivered,resident0006@plateau.example.ca,2026-09-03T10:00:00Z,
ev_000430,plateau.mailgun.example,20260904.evt000430@plateau.mailgun.example,delivered,resident0044@plateau.example.ca,2026-09-04T10:00:00Z,
ev_000431,plateau.mailgun.example,20260904.evt000431@plateau.mailgun.example,delivered,resident0029@plateau.example.ca,2026-09-04T10:00:00Z,
ev_000432,plateau.mailgun.example,20260904.evt000432@plateau.mailgun.example,delivered,resident0059@plateau.example.ca,2026-09-04T10:00:00Z,
ev_000433,plateau.mailgun.example,20260905.evt000433@plateau.mailgun.example,delivered,resident0030@plateau.example.ca,2026-09-05T10:00:00Z,
ev_000434,plateau.mailgun.example,20260905.evt000434@plateau.mailgun.example,delivered,resident0030@plateau.example.ca,2026-09-05T10:00:00Z,
ev_000435,plateau.mailgun.example,20260905.evt000435@plateau.mailgun.example,delivered,resident0008@plateau.example.ca,2026-09-05T10:00:00Z,
ev_000436,plateau.mailgun.example,20260906.evt000436@plateau.mailgun.example,delivered,resident0016@plateau.example.ca,2026-09-06T10:00:00Z,
ev_000437,plateau.mailgun.example,20260906.evt000437@plateau.mailgun.example,delivered,resident0026@plateau.example.ca,2026-09-06T10:00:00Z,
ev_000438,plateau.mailgun.example,20260906.evt000438@plateau.mailgun.example,delivered,resident0050@plateau.example.ca,2026-09-06T10:00:00Z,
ev_000439,plateau.mailgun.example,20260907.evt000439@plateau.mailgun.example,delivered,resident0036@plateau.example.ca,2026-09-07T10:00:00Z,
ev_000440,plateau.mailgun.example,20260907.evt000440@plateau.mailgun.example,delivered,resident0038@plateau.example.ca,2026-09-07T10:00:00Z,
ev_000441,plateau.mailgun.example,20260907.evt000441@plateau.mailgun.example,delivered,resident0014@plateau.example.ca,2026-09-07T10:00:00Z,
ev_000442,plateau.mailgun.example,20260908.evt000442@plateau.mailgun.example,delivered,resident0020@plateau.example.ca,2026-09-08T10:00:00Z,
ev_000443,plateau.mailgun.example,20260908.evt000443@plateau.mailgun.example,delivered,resident0008@plateau.example.ca,2026-09-08T10:00:00Z,
ev_000444,plateau.mailgun.example,20260908.evt000444@plateau.mailgun.example,delivered,resident0014@plateau.example.ca,2026-09-08T10:00:00Z,
ev_000445,plateau.mailgun.example,20260909.evt000445@plateau.mailgun.example,delivered,resident0018@plateau.example.ca,2026-09-09T10:00:00Z,
ev_000446,plateau.mailgun.example,20260909.evt000446@plateau.mailgun.example,delivered,resident0040@plateau.example.ca,2026-09-09T10:00:00Z,
ev_000447,plateau.mailgun.example,20260909.evt000447@plateau.mailgun.example,delivered,resident0029@plateau.example.ca,2026-09-09T10:00:00Z,
ev_000448,plateau.mailgun.example,20260910.evt000448@plateau.mailgun.example,delivered,resident0048@plateau.example.ca,2026-09-10T10:00:00Z,
ev_000449,plateau.mailgun.example,20260910.evt000449@plateau.mailgun.example,delivered,resident0006@plateau.example.ca,2026-09-10T10:00:00Z,
ev_000450,plateau.mailgun.example,20260910.evt000450@plateau.mailgun.example,delivered,resident0036@plateau.example.ca,2026-09-10T10:00:00Z,
ev_000451,plateau.mailgun.example,20260911.evt000451@plateau.mailgun.example,delivered,resident0004@plateau.example.ca,2026-09-11T10:00:00Z,
ev_000452,plateau.mailgun.example,20260911.evt000452@plateau.mailgun.example,delivered,resident0050@plateau.example.ca,2026-09-11T10:00:00Z,
ev_000453,plateau.mailgun.example,20260911.evt000453@plateau.mailgun.example,delivered,resident0013@plateau.example.ca,2026-09-11T10:00:00Z,
ev_000454,plateau.mailgun.example,20260912.evt000454@plateau.mailgun.example,delivered,resident0027@plateau.example.ca,2026-09-12T10:00:00Z,
ev_000455,plateau.mailgun.example,20260912.evt000455@plateau.mailgun.example,delivered,resident0044@plateau.example.ca,2026-09-12T10:00:00Z,
ev_000456,plateau.mailgun.example,20260912.evt000456@plateau.mailgun.example,delivered,resident0025@plateau.example.ca,2026-09-12T10:00:00Z,
ev_000457,plateau.mailgun.example,20260913.evt000457@plateau.mailgun.example,delivered,resident0040@plateau.example.ca,2026-09-13T10:00:00Z,
ev_000458,plateau.mailgun.example,20260913.evt000458@plateau.mailgun.example,delivered,resident0013@plateau.example.ca,2026-09-13T10:00:00Z,
ev_000459,plateau.mailgun.example,20260913.evt000459@plateau.mailgun.example,delivered,resident0057@plateau.example.ca,2026-09-13T10:00:00Z,
ev_000460,plateau.mailgun.example,20260914.evt000460@plateau.mailgun.example,delivered,resident0031@plateau.example.ca,2026-09-14T10:00:00Z,
ev_000461,plateau.mailgun.example,20260914.evt000461@plateau.mailgun.example,delivered,resident0036@plateau.example.ca,2026-09-14T10:00:00Z,
ev_000462,plateau.mailgun.example,20260914.evt000462@plateau.mailgun.example,delivered,resident0016@plateau.example.ca,2026-09-14T10:00:00Z,
ev_000463,plateau.mailgun.example,20260915.evt000463@plateau.mailgun.example,delivered,resident0054@plateau.example.ca,2026-09-15T10:00:00Z,
ev_000464,plateau.mailgun.example,20260915.evt000464@plateau.mailgun.example,delivered,resident0052@plateau.example.ca,2026-09-15T10:00:00Z,
ev_000465,plateau.mailgun.example,20260915.evt000465@plateau.mailgun.example,delivered,resident0033@plateau.example.ca,2026-09-15T10:00:00Z,
ev_000466,plateau.mailgun.example,20260916.evt000466@plateau.mailgun.example,delivered,resident0038@plateau.example.ca,2026-09-16T10:00:00Z,
ev_000467,plateau.mailgun.example,20260916.evt000467@plateau.mailgun.example,delivered,resident0014@plateau.example.ca,2026-09-16T10:00:00Z,
ev_000468,plateau.mailgun.example,20260916.evt000468@plateau.mailgun.example,delivered,resident0034@plateau.example.ca,2026-09-16T10:00:00Z,
ev_000469,plateau.mailgun.example,20260917.evt000469@plateau.mailgun.example,delivered,resident0005@plateau.example.ca,2026-09-17T10:00:00Z,
ev_000470,plateau.mailgun.example,20260917.evt000470@plateau.mailgun.example,delivered,resident0054@plateau.example.ca,2026-09-17T10:00:00Z,
ev_000471,plateau.mailgun.example,20260917.evt000471@plateau.mailgun.example,delivered,resident0003@plateau.example.ca,2026-09-17T10:00:00Z,
ev_000472,plateau.mailgun.example,20260918.evt000472@plateau.mailgun.example,delivered,resident0002@plateau.example.ca,2026-09-18T10:00:00Z,
ev_000473,plateau.mailgun.example,20260918.evt000473@plateau.mailgun.example,delivered,resident0054@plateau.example.ca,2026-09-18T10:00:00Z,
ev_000474,plateau.mailgun.example,20260918.evt000474@plateau.mailgun.example,delivered,resident0042@plateau.example.ca,2026-09-18T10:00:00Z,
ev_000475,plateau.mailgun.example,20260919.evt000475@plateau.mailgun.example,delivered,resident0012@plateau.example.ca,2026-09-19T10:00:00Z,
ev_000476,plateau.mailgun.example,20260919.evt000476@plateau.mailgun.example,delivered,resident0044@plateau.example.ca,2026-09-19T10:00:00Z,
ev_000477,plateau.mailgun.example,20260919.evt000477@plateau.mailgun.example,delivered,resident0045@plateau.example.ca,2026-09-19T10:00:00Z,
ev_000478,plateau.mailgun.example,20260920.evt000478@plateau.mailgun.example,delivered,resident0012@plateau.example.ca,2026-09-20T10:00:00Z,
ev_000479,plateau.mailgun.example,20260920.evt000479@plateau.mailgun.example,delivered,resident0007@plateau.example.ca,2026-09-20T10:00:00Z,
ev_000480,plateau.mailgun.example,20260920.evt000480@plateau.mailgun.example,delivered,resident0032@plateau.example.ca,2026-09-20T10:00:00Z,
ev_000481,plateau.mailgun.example,20261001.evt000481@plateau.mailgun.example,delivered,resident0003@plateau.example.ca,2026-10-01T10:00:00Z,
ev_000482,plateau.mailgun.example,20261001.evt000482@plateau.mailgun.example,delivered,resident0002@plateau.example.ca,2026-10-01T10:00:00Z,
ev_000483,plateau.mailgun.example,20261001.evt000483@plateau.mailgun.example,delivered,resident0038@plateau.example.ca,2026-10-01T10:00:00Z,
ev_000484,plateau.mailgun.example,20261002.evt000484@plateau.mailgun.example,delivered,resident0058@plateau.example.ca,2026-10-02T10:00:00Z,
ev_000485,plateau.mailgun.example,20261002.evt000485@plateau.mailgun.example,delivered,resident0015@plateau.example.ca,2026-10-02T10:00:00Z,
ev_000486,plateau.mailgun.example,20261002.evt000486@plateau.mailgun.example,delivered,resident0034@plateau.example.ca,2026-10-02T10:00:00Z,
ev_000487,plateau.mailgun.example,20261003.evt000487@plateau.mailgun.example,delivered,resident0002@plateau.example.ca,2026-10-03T10:00:00Z,
ev_000488,plateau.mailgun.example,20261003.evt000488@plateau.mailgun.example,delivered,resident0054@plateau.example.ca,2026-10-03T10:00:00Z,
ev_000489,plateau.mailgun.example,20261003.evt000489@plateau.mailgun.example,delivered,resident0045@plateau.example.ca,2026-10-03T10:00:00Z,
ev_000490,plateau.mailgun.example,20261004.evt000490@plateau.mailgun.example,delivered,resident0009@plateau.example.ca,2026-10-04T10:00:00Z,
ev_000491,plateau.mailgun.example,20261004.evt000491@plateau.mailgun.example,delivered,resident0060@plateau.example.ca,2026-10-04T10:00:00Z,
ev_000492,plateau.mailgun.example,20261004.evt000492@plateau.mailgun.example,delivered,resident0035@plateau.example.ca,2026-10-04T10:00:00Z,
ev_000493,plateau.mailgun.example,20261005.evt000493@plateau.mailgun.example,delivered,resident0056@plateau.example.ca,2026-10-05T10:00:00Z,
ev_000494,plateau.mailgun.example,20261005.evt000494@plateau.mailgun.example,delivered,resident0033@plateau.example.ca,2026-10-05T10:00:00Z,
ev_000495,plateau.mailgun.example,20261005.evt000495@plateau.mailgun.example,delivered,resident0040@plateau.example.ca,2026-10-05T10:00:00Z,
ev_000496,plateau.mailgun.example,20261006.evt000496@plateau.mailgun.example,delivered,resident0031@plateau.example.ca,2026-10-06T10:00:00Z,
ev_000497,plateau.mailgun.example,20261006.evt000497@plateau.mailgun.example,delivered,resident0016@plateau.example.ca,2026-10-06T10:00:00Z,
ev_000498,plateau.mailgun.example,20261006.evt000498@plateau.mailgun.example,delivered,resident0029@plateau.example.ca,2026-10-06T10:00:00Z,
ev_000499,plateau.mailgun.example,20260822.evt000499@plateau.mailgun.example,bounced,resident_bn0017@plateau.example.ca,2026-08-22T09:54:00Z,invalid_recipient
ev_000500,plateau.mailgun.example,20260822.evt000500@plateau.mailgun.example,bounced,resident_bn0012@plateau.example.ca,2026-08-22T09:30:00Z,invalid_recipient
ev_000501,plateau.mailgun.example,20260822.evt000501@plateau.mailgun.example,bounced,resident_bn0016@plateau.example.ca,2026-08-22T09:50:00Z,mailbox_full
ev_000502,plateau.mailgun.example,20260822.evt000502@plateau.mailgun.example,bounced,resident_bn0014@plateau.example.ca,2026-08-22T09:47:00Z,invalid_recipient
ev_000503,plateau.mailgun.example,20260822.evt000503@plateau.mailgun.example,bounced,resident_bn0007@plateau.example.ca,2026-08-22T09:23:00Z,mailbox_full
ev_000504,plateau.mailgun.example,20260822.evt000504@plateau.mailgun.example,bounced,resident_bn0014@plateau.example.ca,2026-08-22T09:27:00Z,invalid_recipient
ev_000505,plateau.mailgun.example,20260822.evt000505@plateau.mailgun.example,bounced,resident_bn0026@plateau.example.ca,2026-08-22T09:47:00Z,invalid_recipient
ev_000506,plateau.mailgun.example,20260822.evt000506@plateau.mailgun.example,bounced,resident_bn0010@plateau.example.ca,2026-08-22T09:10:00Z,mailbox_full
ev_000507,plateau.mailgun.example,20260822.evt000507@plateau.mailgun.example,bounced,resident_bn0018@plateau.example.ca,2026-08-22T09:07:00Z,mailbox_full
ev_000508,plateau.mailgun.example,20260822.evt000508@plateau.mailgun.example,bounced,resident_bn0020@plateau.example.ca,2026-08-22T09:39:00Z,mailbox_full
ev_000509,plateau.mailgun.example,20260822.evt000509@plateau.mailgun.example,bounced,resident_bn0013@plateau.example.ca,2026-08-22T09:50:00Z,mailbox_full
ev_000510,plateau.mailgun.example,20260822.evt000510@plateau.mailgun.example,bounced,resident_bn0027@plateau.example.ca,2026-08-22T09:29:00Z,invalid_recipient
ev_000511,plateau.mailgun.example,20260822.evt000511@plateau.mailgun.example,bounced,resident_bn0005@plateau.example.ca,2026-08-22T09:38:00Z,mailbox_full
ev_000512,plateau.mailgun.example,20260822.evt000512@plateau.mailgun.example,bounced,resident_bn0006@plateau.example.ca,2026-08-22T09:55:00Z,invalid_recipient
ev_000513,plateau.mailgun.example,20260822.evt000513@plateau.mailgun.example,bounced,resident_bn0014@plateau.example.ca,2026-08-22T09:54:00Z,mailbox_full
ev_000514,plateau.mailgun.example,20260822.evt000514@plateau.mailgun.example,bounced,resident_bn0005@plateau.example.ca,2026-08-22T09:24:00Z,mailbox_full
ev_000515,plateau.mailgun.example,20260822.evt000515@plateau.mailgun.example,bounced,resident_bn0009@plateau.example.ca,2026-08-22T09:07:00Z,invalid_recipient
ev_000516,plateau.mailgun.example,20260822.evt000516@plateau.mailgun.example,bounced,resident_bn0004@plateau.example.ca,2026-08-22T09:46:00Z,mailbox_full
ev_000517,plateau.mailgun.example,20260822.evt000517@plateau.mailgun.example,bounced,resident_bn0001@plateau.example.ca,2026-08-22T09:12:00Z,invalid_recipient
ev_000518,plateau.mailgun.example,20260822.evt000518@plateau.mailgun.example,bounced,resident_bn0027@plateau.example.ca,2026-08-22T09:01:00Z,mailbox_full
ev_000519,plateau.mailgun.example,20260822.evt000519@plateau.mailgun.example,bounced,resident_bn0012@plateau.example.ca,2026-08-22T09:06:00Z,mailbox_full
ev_000520,plateau.mailgun.example,20260822.evt000520@plateau.mailgun.example,bounced,resident_bn0029@plateau.example.ca,2026-08-22T09:32:00Z,mailbox_full
ev_000521,plateau.mailgun.example,20260823.evt000521@plateau.mailgun.example,bounced,resident_bn0022@plateau.example.ca,2026-08-23T09:10:00Z,invalid_recipient
ev_000522,plateau.mailgun.example,20260823.evt000522@plateau.mailgun.example,bounced,resident_bn0014@plateau.example.ca,2026-08-23T09:30:00Z,mailbox_full
ev_000523,plateau.mailgun.example,20260823.evt000523@plateau.mailgun.example,bounced,resident_bn0002@plateau.example.ca,2026-08-23T09:06:00Z,mailbox_full
ev_000524,plateau.mailgun.example,20260823.evt000524@plateau.mailgun.example,bounced,resident_bn0017@plateau.example.ca,2026-08-23T09:34:00Z,invalid_recipient
ev_000525,plateau.mailgun.example,20260823.evt000525@plateau.mailgun.example,bounced,resident_bn0010@plateau.example.ca,2026-08-23T09:28:00Z,mailbox_full
ev_000526,plateau.mailgun.example,20260823.evt000526@plateau.mailgun.example,bounced,resident_bn0023@plateau.example.ca,2026-08-23T09:13:00Z,invalid_recipient
ev_000527,plateau.mailgun.example,20260823.evt000527@plateau.mailgun.example,bounced,resident_bn0003@plateau.example.ca,2026-08-23T09:08:00Z,invalid_recipient
ev_000528,plateau.mailgun.example,20260823.evt000528@plateau.mailgun.example,bounced,resident_bn0026@plateau.example.ca,2026-08-23T09:51:00Z,invalid_recipient
ev_000529,plateau.mailgun.example,20260823.evt000529@plateau.mailgun.example,bounced,resident_bn0030@plateau.example.ca,2026-08-23T09:10:00Z,invalid_recipient
ev_000530,plateau.mailgun.example,20260823.evt000530@plateau.mailgun.example,bounced,resident_bn0028@plateau.example.ca,2026-08-23T09:31:00Z,invalid_recipient
ev_000531,plateau.mailgun.example,20260823.evt000531@plateau.mailgun.example,bounced,resident_bn0001@plateau.example.ca,2026-08-23T09:30:00Z,invalid_recipient
ev_000532,plateau.mailgun.example,20260823.evt000532@plateau.mailgun.example,bounced,resident_bn0012@plateau.example.ca,2026-08-23T09:01:00Z,mailbox_full
ev_000533,plateau.mailgun.example,20260823.evt000533@plateau.mailgun.example,bounced,resident_bn0007@plateau.example.ca,2026-08-23T09:58:00Z,mailbox_full
ev_000534,plateau.mailgun.example,20260823.evt000534@plateau.mailgun.example,bounced,resident_bn0029@plateau.example.ca,2026-08-23T09:48:00Z,mailbox_full
ev_000535,plateau.mailgun.example,20260823.evt000535@plateau.mailgun.example,bounced,resident_bn0017@plateau.example.ca,2026-08-23T09:41:00Z,invalid_recipient
ev_000536,plateau.mailgun.example,20260823.evt000536@plateau.mailgun.example,bounced,resident_bn0017@plateau.example.ca,2026-08-23T09:13:00Z,invalid_recipient
ev_000537,plateau.mailgun.example,20260823.evt000537@plateau.mailgun.example,bounced,resident_bn0026@plateau.example.ca,2026-08-23T09:13:00Z,invalid_recipient
ev_000538,plateau.mailgun.example,20260823.evt000538@plateau.mailgun.example,bounced,resident_bn0019@plateau.example.ca,2026-08-23T09:23:00Z,invalid_recipient
ev_000539,plateau.mailgun.example,20260823.evt000539@plateau.mailgun.example,bounced,resident_bn0026@plateau.example.ca,2026-08-23T09:09:00Z,invalid_recipient
ev_000540,plateau.mailgun.example,20260823.evt000540@plateau.mailgun.example,bounced,resident_bn0025@plateau.example.ca,2026-08-23T09:05:00Z,mailbox_full
ev_000541,plateau.mailgun.example,20260823.evt000541@plateau.mailgun.example,bounced,resident_bn0020@plateau.example.ca,2026-08-23T09:27:00Z,invalid_recipient
ev_000542,plateau.mailgun.example,20260823.evt000542@plateau.mailgun.example,bounced,resident_bn0006@plateau.example.ca,2026-08-23T09:42:00Z,mailbox_full
ev_000543,plateau.mailgun.example,20260824.evt000543@plateau.mailgun.example,bounced,resident_bn0001@plateau.example.ca,2026-08-24T09:42:00Z,mailbox_full
ev_000544,plateau.mailgun.example,20260824.evt000544@plateau.mailgun.example,bounced,resident_bn0026@plateau.example.ca,2026-08-24T09:16:00Z,mailbox_full
ev_000545,plateau.mailgun.example,20260824.evt000545@plateau.mailgun.example,bounced,resident_bn0010@plateau.example.ca,2026-08-24T09:52:00Z,mailbox_full
ev_000546,plateau.mailgun.example,20260824.evt000546@plateau.mailgun.example,bounced,resident_bn0002@plateau.example.ca,2026-08-24T09:55:00Z,invalid_recipient
ev_000547,plateau.mailgun.example,20260824.evt000547@plateau.mailgun.example,bounced,resident_bn0014@plateau.example.ca,2026-08-24T09:49:00Z,mailbox_full
ev_000548,plateau.mailgun.example,20260824.evt000548@plateau.mailgun.example,bounced,resident_bn0012@plateau.example.ca,2026-08-24T09:51:00Z,invalid_recipient
ev_000549,plateau.mailgun.example,20260824.evt000549@plateau.mailgun.example,bounced,resident_bn0029@plateau.example.ca,2026-08-24T09:06:00Z,mailbox_full
ev_000550,plateau.mailgun.example,20260824.evt000550@plateau.mailgun.example,bounced,resident_bn0015@plateau.example.ca,2026-08-24T09:52:00Z,mailbox_full
ev_000551,plateau.mailgun.example,20260824.evt000551@plateau.mailgun.example,bounced,resident_bn0019@plateau.example.ca,2026-08-24T09:44:00Z,mailbox_full
ev_000552,plateau.mailgun.example,20260824.evt000552@plateau.mailgun.example,bounced,resident_bn0011@plateau.example.ca,2026-08-24T09:21:00Z,invalid_recipient
ev_000553,plateau.mailgun.example,20260824.evt000553@plateau.mailgun.example,bounced,resident_bn0025@plateau.example.ca,2026-08-24T09:02:00Z,mailbox_full
ev_000554,plateau.mailgun.example,20260824.evt000554@plateau.mailgun.example,bounced,resident_bn0004@plateau.example.ca,2026-08-24T09:57:00Z,mailbox_full
ev_000555,plateau.mailgun.example,20260824.evt000555@plateau.mailgun.example,bounced,resident_bn0005@plateau.example.ca,2026-08-24T09:48:00Z,invalid_recipient
ev_000556,plateau.mailgun.example,20260824.evt000556@plateau.mailgun.example,bounced,resident_bn0009@plateau.example.ca,2026-08-24T09:53:00Z,mailbox_full
ev_000557,plateau.mailgun.example,20260824.evt000557@plateau.mailgun.example,bounced,resident_bn0008@plateau.example.ca,2026-08-24T09:19:00Z,invalid_recipient
ev_000558,plateau.mailgun.example,20260824.evt000558@plateau.mailgun.example,bounced,resident_bn0023@plateau.example.ca,2026-08-24T09:13:00Z,mailbox_full
ev_000559,plateau.mailgun.example,20260824.evt000559@plateau.mailgun.example,bounced,resident_bn0026@plateau.example.ca,2026-08-24T09:55:00Z,mailbox_full
ev_000560,plateau.mailgun.example,20260824.evt000560@plateau.mailgun.example,bounced,resident_bn0025@plateau.example.ca,2026-08-24T09:58:00Z,invalid_recipient
ev_000561,plateau.mailgun.example,20260824.evt000561@plateau.mailgun.example,bounced,resident_bn0025@plateau.example.ca,2026-08-24T09:46:00Z,invalid_recipient
ev_000562,plateau.mailgun.example,20260824.evt000562@plateau.mailgun.example,bounced,resident_bn0029@plateau.example.ca,2026-08-24T09:14:00Z,mailbox_full
ev_000563,plateau.mailgun.example,20260824.evt000563@plateau.mailgun.example,bounced,resident_bn0025@plateau.example.ca,2026-08-24T09:30:00Z,invalid_recipient
ev_000564,plateau.mailgun.example,20260824.evt000564@plateau.mailgun.example,bounced,resident_bn0029@plateau.example.ca,2026-08-24T09:02:00Z,mailbox_full
ev_000565,plateau.mailgun.example,20260825.evt000565@plateau.mailgun.example,bounced,resident_bn0020@plateau.example.ca,2026-08-25T09:53:00Z,mailbox_full
ev_000566,plateau.mailgun.example,20260825.evt000566@plateau.mailgun.example,bounced,resident_bn0001@plateau.example.ca,2026-08-25T09:59:00Z,mailbox_full
ev_000567,plateau.mailgun.example,20260825.evt000567@plateau.mailgun.example,bounced,resident_bn0010@plateau.example.ca,2026-08-25T09:14:00Z,invalid_recipient
ev_000568,plateau.mailgun.example,20260825.evt000568@plateau.mailgun.example,bounced,resident_bn0023@plateau.example.ca,2026-08-25T09:19:00Z,mailbox_full
ev_000569,plateau.mailgun.example,20260825.evt000569@plateau.mailgun.example,bounced,resident_bn0019@plateau.example.ca,2026-08-25T09:37:00Z,mailbox_full
ev_000570,plateau.mailgun.example,20260825.evt000570@plateau.mailgun.example,bounced,resident_bn0014@plateau.example.ca,2026-08-25T09:24:00Z,invalid_recipient
ev_000571,plateau.mailgun.example,20260825.evt000571@plateau.mailgun.example,bounced,resident_bn0019@plateau.example.ca,2026-08-25T09:35:00Z,invalid_recipient
ev_000572,plateau.mailgun.example,20260825.evt000572@plateau.mailgun.example,bounced,resident_bn0010@plateau.example.ca,2026-08-25T09:21:00Z,invalid_recipient
ev_000573,plateau.mailgun.example,20260825.evt000573@plateau.mailgun.example,bounced,resident_bn0010@plateau.example.ca,2026-08-25T09:21:00Z,invalid_recipient
ev_000574,plateau.mailgun.example,20260825.evt000574@plateau.mailgun.example,bounced,resident_bn0016@plateau.example.ca,2026-08-25T09:33:00Z,invalid_recipient
ev_000575,plateau.mailgun.example,20260825.evt000575@plateau.mailgun.example,bounced,resident_bn0020@plateau.example.ca,2026-08-25T09:27:00Z,invalid_recipient
ev_000576,plateau.mailgun.example,20260825.evt000576@plateau.mailgun.example,bounced,resident_bn0027@plateau.example.ca,2026-08-25T09:59:00Z,invalid_recipient
ev_000577,plateau.mailgun.example,20260825.evt000577@plateau.mailgun.example,bounced,resident_bn0029@plateau.example.ca,2026-08-25T09:08:00Z,invalid_recipient
ev_000578,plateau.mailgun.example,20260825.evt000578@plateau.mailgun.example,bounced,resident_bn0006@plateau.example.ca,2026-08-25T09:34:00Z,mailbox_full
